"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","gene_symbol","classification"
"ENSG00000213190.4",2808.83662945138,-0.589065422939805,0.18908941751064,-3.11529259460955,0.00183762528721117,0.0294029851851798,"ENSG00000213190","MLLT11","Downregulated"
"ENSG00000213203.3",269.001057016219,0.533617252604628,0.18095610848801,2.94908982368323,0.0031871132924386,0.0413962641737673,"ENSG00000213203","GIMAP1","Upregulated"
"ENSG00000213214.5",4.66528601106723,1.50783907451826,0.316357214477914,4.7362814189809,2.17675273381935e-06,0.000341731821417529,"ENSG00000213214","ARHGEF35","Upregulated"
"ENSG00000213296.4",5.52239245193931,-0.638330648309687,0.20027633095091,-3.18783180757398,0.00143343889431727,0.0249169073890454,"ENSG00000213296","RPS2P31","Downregulated"
"ENSG00000213341.11",785.841102856787,0.254804376682621,0.0732356918136461,3.47922599582409,0.000502864318187575,0.0125968141861775,"ENSG00000213341","CHUK","Upregulated"
"ENSG00000213347.10",676.416567901968,-0.953295166751986,0.186641415267347,-5.10759596065237,3.26283404763845e-07,9.68674048697414e-05,"ENSG00000213347","MXD3","Downregulated"
"ENSG00000213352.3",27.2590362180906,-0.478338122560477,0.152530719809296,-3.13682823668183,0.0017078614830855,0.0280961108495145,"ENSG00000213352","Unknown","Downregulated"
"ENSG00000213399.3",65.8699903737371,-0.423328700707418,0.133501986892516,-3.17113813709414,0.00151842918170149,0.025938605753236,"ENSG00000213399","RPS2P17","Downregulated"
"ENSG00000213420.8",632.874360982569,-1.09309022088623,0.267644819729009,-4.08516412721012,4.40456714477734e-05,0.00260494962201476,"ENSG00000213420","GPC2","Downregulated"
"ENSG00000213449.2",3.79896203723879,-0.936516777424585,0.247449394049234,-3.77784716496725,0.000158189904146818,0.00589859753760313,"ENSG00000213449","Unknown","Downregulated"
"ENSG00000213551.7",304.706194394592,-0.335517355727414,0.0980765423670545,-3.42096182051868,0.00062400091605151,0.0145269157358731,"ENSG00000213551","DNAJC9","Downregulated"
"ENSG00000213563.7",891.726304207172,-0.442318082219299,0.133051732853759,-3.32439982994138,0.000886090588589877,0.0183940464321672,"ENSG00000213563","C8orf82","Downregulated"
"ENSG00000213625.9",4520.02329681872,0.411937874415982,0.10248553548011,4.01947328655329,5.83283945155841e-05,0.00315699803167832,"ENSG00000213625","LEPROT","Upregulated"
"ENSG00000213638.6",72.7841441388707,-0.574116329297179,0.166344501638325,-3.45114995931118,0.000558203322364754,0.0134872897833257,"ENSG00000213638","ADAT3","Downregulated"
"ENSG00000213650.3",22.460358461175,-0.607418643606068,0.208621733421825,-2.91265974152682,0.00358364854438911,0.0445307762991555,"ENSG00000213650","Unknown","Downregulated"
"ENSG00000213721.3",1.81629210440005,-1.19733663375948,0.301311868209139,-3.91971613124994,8.86533271496117e-05,0.00411273314960871,"ENSG00000213721","Unknown","Downregulated"
"ENSG00000213744.3",4.53467759305155,-0.612859186965562,0.214427596959033,-2.85948346744426,0.00424331535609299,0.0489368503663263,"ENSG00000213744","RPS10P14","Downregulated"
"ENSG00000213851.3",11.8525751800846,-0.500949880061816,0.156547374386315,-3.20084941023322,0.00137023123786912,0.0243402746845413,"ENSG00000213851","RPS2P21","Downregulated"
"ENSG00000213866.3",382.690111326846,-0.513816000953918,0.140671401734022,-3.65268693886368,0.000259510543507736,0.00818235925034645,"ENSG00000213866","Unknown","Downregulated"
"ENSG00000213889.10",55.9312860006167,0.851602447193744,0.199496675299259,4.26727213560408,1.97877718664546e-05,0.00151031569314837,"ENSG00000213889","PPM1N","Upregulated"
"ENSG00000213923.13",3164.16804909637,-0.454342214244016,0.134857802505885,-3.36903560516814,0.000754316840865982,0.0165484694221112,"ENSG00000213923","CSNK1E","Downregulated"
"ENSG00000214100.8",6.44474020841323,1.02413690509958,0.312084057021268,3.27776981818411,0.00104630679351222,0.0205324013111675,"ENSG00000214100","Unknown","Upregulated"
"ENSG00000214135.8",501.757086767891,-0.342208484130337,0.11963698209896,-2.86035088568818,0.00423172507386462,0.0489160664378684,"ENSG00000214135","Unknown","Downregulated"
"ENSG00000214194.9",2487.41253446723,0.503891527978505,0.151983625422004,3.31543703864688,0.000914999502065821,0.0187790965567718,"ENSG00000214194","SMIM30","Upregulated"
"ENSG00000214195.4",5.40421450517741,-0.626165140821231,0.212225277075639,-2.94912392449672,0.00318676163078945,0.0413962641737673,"ENSG00000214195","Unknown","Downregulated"
"ENSG00000214222.2",43.4317646440605,-0.884204583403468,0.168427935472927,-5.25035427854817,1.51806956469138e-07,6.06924211963613e-05,"ENSG00000214222","Unknown","Downregulated"
"ENSG00000214353.8",80.1751867467878,0.746609117140329,0.258075108637599,2.89233854968724,0.00382385656434115,0.046081790127746,"ENSG00000214353","VAC14-AS1","Upregulated"
"ENSG00000214381.6",42.5568183147633,0.941368930345382,0.306689278418197,3.07081803099341,0.00213473208079453,0.0323609775917382,"ENSG00000214381","LINC00488","Upregulated"
"ENSG00000214391.3",507.70772763997,-0.525429222751269,0.132490896181119,-3.96598248466616,7.30942302828642e-05,0.00365898246249029,"ENSG00000214391","TUBAP2","Downregulated"
"ENSG00000214491.8",166.971195222265,0.888698494664694,0.24857341992522,3.5751463593202,0.000350032025467266,0.00987366912853807,"ENSG00000214491","SEC14L6","Upregulated"
"ENSG00000214575.9",214.756374398545,0.57889500743032,0.172249445210141,3.36066542891972,0.000777549511351855,0.0168385158217258,"ENSG00000214575","CPEB1","Upregulated"
"ENSG00000214653.4",13.2133044605373,-0.477304804268036,0.15690354172729,-3.041354942264,0.00235516016241357,0.0342979492326231,"ENSG00000214653","HNRNPA3P3","Downregulated"
"ENSG00000214688.6",91.0962174218248,1.41982132994197,0.32330495091532,4.40442221115591,1.06066191263188e-05,0.000993873357820844,"ENSG00000214688","C10orf105","Upregulated"
"ENSG00000214711.10",12.5901315783917,0.593626870666241,0.188467838508618,3.1484070167013,0.0016416294089584,0.0273013077246908,"ENSG00000214711","CAPN14","Upregulated"
"ENSG00000214776.12",9.61167659776094,-0.895983270016089,0.301311094581716,-2.96910311334318,0.00298670355784586,0.039626684151331,"ENSG00000214776","Unknown","Downregulated"
"ENSG00000214796.8",126.39948992974,-1.32121308754173,0.273962790018987,-4.82559241212445,1.39587720729856e-06,0.000251724757555461,"ENSG00000214796","Unknown","Downregulated"
"ENSG00000214826.5",112.865177820776,-0.964602800101696,0.24411172712789,-3.95083332976265,7.78795477048656e-05,0.00381571607504967,"ENSG00000214826","Unknown","Downregulated"
"ENSG00000214894.6",2.2890167221958,0.889707900890651,0.304309495601677,2.90257146656799,0.00370112702110212,0.0452972627460192,"ENSG00000214894","LINC00243","Upregulated"
"ENSG00000214960.11",219.345332093276,0.437180556007463,0.138156066663981,3.16433194445633,0.00155439401470578,0.0263473739575764,"ENSG00000214960","CRPPA","Upregulated"
"ENSG00000214967.5",2.13048254966629,-0.981908695912776,0.341161673787339,-2.86216483933755,0.00420758011939767,0.0487308960525837,"ENSG00000214967","NPIPA7","Downregulated"
"ENSG00000215162.2",2.2136503337328,1.21796285002143,0.338196119736888,3.555630787171,0.000377073307261336,0.0104496701647238,"ENSG00000215162","LINC00269","Upregulated"
"ENSG00000215210.3",24.6573579447119,-0.491455519497682,0.140268673564776,-3.50336628400882,0.000459417249872614,0.0118960502913906,"ENSG00000215210","Unknown","Downregulated"
"ENSG00000215217.7",318.755679680426,1.0108781455429,0.305215173591925,3.3148612092481,0.00091688636072755,0.0187920967371262,"ENSG00000215217","CFAP90","Upregulated"
"ENSG00000215397.4",62.2010950708716,-1.29957530145911,0.330105811889467,-3.95020676473255,7.80837094221124e-05,0.00381947802124314,"ENSG00000215397","SCRT2","Downregulated"
"ENSG00000215492.6",118.486386462932,-0.403357408418282,0.13182848607116,-3.05963189887388,0.0022160918132021,0.0330759148924166,"ENSG00000215492","Unknown","Downregulated"
"ENSG00000215795.2",21.6557038194138,-0.692038715189896,0.230020841957044,-3.01007211595633,0.00261185667352782,0.0362912522501074,"ENSG00000215795","LOC100131465","Downregulated"
"ENSG00000216471.3",3.12814098750779,-0.716604041483266,0.240452109026059,-2.97433084039635,0.0029362830227672,0.0392354930649174,"ENSG00000216471","RPSAP43","Downregulated"
"ENSG00000216624.3",98.2588984990616,-0.435147096262819,0.131122887428351,-3.31906349694232,0.000903198891954513,0.0186054969396105,"ENSG00000216624","Unknown","Downregulated"
"ENSG00000216819.1",48.9872173938418,-0.629692144933539,0.174250986130324,-3.61305010532531,0.000302616198432121,0.00901982774352598,"ENSG00000216819","TUBB2BP1","Downregulated"
"ENSG00000216835.3",2.51279105520274,-1.03634475576664,0.305735914786361,-3.39093261365928,0.000696552253594528,0.0156920505815416,"ENSG00000216835","Unknown","Downregulated"
"ENSG00000216866.5",118.721890697303,-0.45228329262757,0.126329475088639,-3.58049342583867,0.000342945972446523,0.00976565525527921,"ENSG00000216866","RPS2P55","Downregulated"
"ENSG00000216921.9",17.6654225845637,1.10531223350069,0.325052249680944,3.40403745454534,0.000663976482855862,0.0151863728744722,"ENSG00000216921","FAM240C","Upregulated"
"ENSG00000217325.2",16.3443368929297,-0.444102657752535,0.153012182854008,-2.90356430310912,0.00368941198188224,0.0452728568504115,"ENSG00000217325","PRELID1P1","Downregulated"
"ENSG00000217950.4",15.007986191831,-0.631189641801651,0.162672806501052,-3.87983115502898,0.000104529000039915,0.0045358930046264,"ENSG00000217950","Unknown","Downregulated"
"ENSG00000219102.3",9.46419782468897,-0.576856220544245,0.184271331958188,-3.12956548562457,0.00175065046807332,0.0285097428294218,"ENSG00000219102","HNRNPA3P12","Downregulated"
"ENSG00000219470.1",35.6164063302061,-0.588140196637494,0.11538547752754,-5.09789006378456,3.43460176361517e-07,0.000100434357289243,"ENSG00000219470","RPS2P29","Downregulated"
"ENSG00000219545.11",844.347081028315,0.386173555287376,0.119806047331447,3.22330897606874,0.00126718786506848,0.0231492609863317,"ENSG00000219545","UMAD1","Upregulated"
"ENSG00000219565.2",4.28730881127134,-0.613946030294493,0.191438577520283,-3.20159831381315,0.00136667429297873,0.0243058888938121,"ENSG00000219565","Unknown","Downregulated"
"ENSG00000219951.4",39.8450472716982,-0.461903413138249,0.153063755033067,-3.01917671307446,0.00253462642932635,0.0355782214523236,"ENSG00000219951","Unknown","Downregulated"
"ENSG00000220660.2",3.2967903244213,1.04079341431999,0.341946919364147,3.02472457974489,0.00248859635507581,0.0352657448285398,"ENSG00000220660","Unknown","Upregulated"
"ENSG00000221829.10",42.7837165684299,-0.599248596459697,0.194055082463285,-3.08765116707884,0.00201745134250645,0.0312465281534379,"ENSG00000221829","FANCG","Downregulated"
"ENSG00000221946.8",198.355001772236,-1.19174549852012,0.32069963875003,-3.72506985230916,0.000195261145226345,0.00674528276452989,"ENSG00000221946","FXYD7","Downregulated"
"ENSG00000221947.8",24.1077969553058,0.881796461488073,0.236110371798752,3.73371228151361,0.00018867802431955,0.00661697141429441,"ENSG00000221947","XKR9","Upregulated"
"ENSG00000221988.13",520.235521742349,-0.349102267862487,0.098052012364421,-3.56035083788953,0.000370359642383088,0.0103112663666266,"ENSG00000221988","PPT2","Downregulated"
"ENSG00000222000.7",70.2241518533697,0.618137633981415,0.215671393405966,2.86545500630736,0.00416410443285881,0.0484680536187356,"ENSG00000222000","Unknown","Upregulated"
"ENSG00000222022.1",4.07669393579898,1.21107963635229,0.351314427266703,3.72648314626754,0.000194170049049622,0.00672308189463386,"ENSG00000222022","Unknown","Upregulated"
"ENSG00000222032.1",6.88762664804469,0.999634439121258,0.348886719049086,3.06183374502295,0.00219985600671433,0.0328826931013605,"ENSG00000222032","Unknown","Upregulated"
"ENSG00000223350.2",4.51428760991664,1.75263413270155,0.355699043682284,5.67977638196287,1.34870952449089e-08,1.2637829716206e-05,"ENSG00000223350","IGLV9-49","Upregulated"
"ENSG00000223511.7",6.09311717722062,0.938602335246197,0.291334726796221,3.22184792359006,0.00127366718710085,0.0232200781051292,"ENSG00000223511","Unknown","Upregulated"
"ENSG00000223675.1",24.3591136509306,0.886966666489922,0.24161516712091,3.6698385429806,0.000242703715292573,0.00780007599469217,"ENSG00000223675","Unknown","Upregulated"
"ENSG00000223838.2",1.8160543538818,1.27728344285184,0.327613618175464,3.85594388513555,0.000115283933224727,0.00487909652054068,"ENSG00000223838","Unknown","Upregulated"
"ENSG00000223839.8",23.0793375665934,-1.57385042322743,0.313928122308242,-5.0111741807669,5.40989190602579e-07,0.000135543085482465,"ENSG00000223839","Unknown","Downregulated"
"ENSG00000223941.5",2.52353803435887,1.26453468261437,0.359126056748966,3.54999854375858,0.000385233282236974,0.010646285684678,"ENSG00000223941","LINC01014","Upregulated"
"ENSG00000224016.2",3.2917382698412,-0.744929996752583,0.222514445605518,-3.33504855280849,0.000852845070754656,0.0179105444111037,"ENSG00000224016","Unknown","Downregulated"
"ENSG00000224020.1",38.011809705638,-0.724335453848644,0.240635254490101,-3.01045698317398,0.00260854894815864,0.0362620956006198,"ENSG00000224020","MIR181A2HG","Downregulated"
"ENSG00000224041.3",2.3104599796601,1.03893744520026,0.351276925246884,3.17300674431901,0.00150869019756577,0.0258208193915581,"ENSG00000224041","IGKV3D-15","Upregulated"
"ENSG00000224106.1",6.68928106445672,-1.26699456734305,0.317687993047747,-3.9730317317097,7.09635912542708e-05,0.00360651404027002,"ENSG00000224106","Unknown","Downregulated"
"ENSG00000224126.2",35.7639871288615,-0.944510456399158,0.192023026160909,-4.91755616312463,8.763131962361e-07,0.000185044022458728,"ENSG00000224126","Unknown","Downregulated"
"ENSG00000224164.2",13.3089263983293,0.971040020632099,0.232746782058508,4.17007752941545,3.04496033006258e-05,0.00201998087382581,"ENSG00000224164","LINC02828","Upregulated"
"ENSG00000224237.1",10.4525972212429,0.991306746643043,0.324329514286129,3.05918231817461,0.00221942036781273,0.0330941168558901,"ENSG00000224237","Unknown","Upregulated"
"ENSG00000224373.3",26.1903002980339,0.982022494796315,0.358633443122804,5.2290942209622,1.70342540365052e-07,6.38465134105759e-05,"ENSG00000224373","IGHV4-59","Upregulated"
"ENSG00000224383.8",144.704733136437,1.21556457422173,0.260687940717412,4.66347379417131,3.10915794585217e-06,0.000418948966629037,"ENSG00000224383","PRR29","Upregulated"
"ENSG00000224391.1",2.81036665263355,-1.06351761788988,0.348205613452463,-3.06293735968122,0.00219175933918088,0.0328442844132993,"ENSG00000224391","Unknown","Downregulated"
"ENSG00000224413.1",4.90458890951556,1.00582240425725,0.320471609467451,3.13396673084062,0.00172460408112897,0.0282272125396574,"ENSG00000224413","Unknown","Upregulated"
"ENSG00000224417.2",1.70528964043004,-1.20887947918808,0.358811090253109,-3.41817408174224,0.000630427709293347,0.0146424282441216,"ENSG00000224417","Unknown","Downregulated"
"ENSG00000224536.2",53.8720038925938,0.491619069011794,0.168258806732795,2.92171727368941,0.00348107378448442,0.0437102166782937,"ENSG00000224536","CSRP1-AS1","Upregulated"
"ENSG00000224650.2",23.1599137393057,1.49892930325014,0.359026499825411,4.418956048252,9.91788126732777e-06,0.000938131450475783,"ENSG00000224650","IGHV3-74","Upregulated"
"ENSG00000224717.1",11.4449691247939,-1.118873012155,0.317078853441272,-3.53141855169754,0.000413337134459546,0.0111844344640767,"ENSG00000224717","LEMD1-DT","Downregulated"
"ENSG00000224743.7",14.3338751144612,1.03733877353022,0.244100001519194,4.24517306141762,2.18424772703241e-05,0.00161715229864362,"ENSG00000224743","TEX26-AS1","Upregulated"
"ENSG00000224786.2",44.8057943514046,0.555169063453886,0.175329161356723,3.1670611762721,0.00153987920403645,0.0262199193259699,"ENSG00000224786","Unknown","Upregulated"
"ENSG00000224831.3",95.5042109227749,-0.77904996253186,0.193505097022374,-4.02715043078564,5.64569142584881e-05,0.00308916163146125,"ENSG00000224831","TMEM183BP","Downregulated"
"ENSG00000224861.1",344.983735209043,-0.570585796431921,0.139434703962788,-4.09225141688091,4.27205101433078e-05,0.00254666897941766,"ENSG00000224861","Unknown","Downregulated"
"ENSG00000224924.7",136.296295422745,1.02524439987152,0.280769818896505,3.65277924350618,0.000259417242691982,0.00818235925034645,"ENSG00000224924","LINC00320","Upregulated"
"ENSG00000224982.4",76.1748992754336,0.847965950274329,0.270466612663827,3.13617443060062,0.00171167365579808,0.0281179184068162,"ENSG00000224982","TMEM233","Upregulated"
"ENSG00000225056.1",3.58460232149323,1.04721785009261,0.324088316896355,3.21684037551037,0.00129610688736954,0.0235110496175291,"ENSG00000225056","Unknown","Upregulated"
"ENSG00000225126.1",2.13653149360354,-1.01195917619817,0.346485849733143,-2.90083075369443,0.00372174832938025,0.0453996858816243,"ENSG00000225126","Unknown","Downregulated"
"ENSG00000225206.10",44.8998340134286,0.875659635913977,0.30506077103021,2.87206113959874,0.00407804061095108,0.0480660564934623,"ENSG00000225206","MIR137HG","Upregulated"
"ENSG00000225370.1",13.1290875890241,0.750413446829372,0.238236755880514,3.15017197297025,0.00163174381209034,0.0272082811522923,"ENSG00000225370","Unknown","Upregulated"
"ENSG00000225449.3",10.6554477652386,1.04734936143122,0.325984315059235,3.20873213073973,0.0013332163919446,0.0240014674943265,"ENSG00000225449","Unknown","Upregulated"
"ENSG00000225549.3",2.59019224838174,1.12786339508231,0.288357804611659,3.87589029321493,0.000106235544506567,0.00459001844672825,"ENSG00000225549","Unknown","Upregulated"
"ENSG00000225568.1",4.35029811345032,-0.622360867054622,0.21695998245804,-2.86424422592741,0.00418005585198875,0.0485057951710072,"ENSG00000225568","LOC100421468","Downregulated"
"ENSG00000225647.2",11.6029359866911,0.973498853363124,0.336077174155411,2.89626556945636,0.00377632674592502,0.0456953823553517,"ENSG00000225647","Unknown","Upregulated"
"ENSG00000225698.3",11.4157060282298,1.39087659463187,0.351313154038708,4.57817465855448,4.6905098221302e-06,0.000569412700471959,"ENSG00000225698","IGHV3-72","Upregulated"
"ENSG00000225731.1",17.4944186377415,1.18825827543126,0.293281989819721,4.04766879732283,5.17302745667067e-05,0.00290474210277659,"ENSG00000225731","PDE9A-AS1","Upregulated"
"ENSG00000225938.1",19.3222397704568,0.650837775971304,0.226744633215681,2.86769385828803,0.00413475409165399,0.0482989959125405,"ENSG00000225938","Unknown","Upregulated"
"ENSG00000226026.6",15.8895244870214,0.701556891765392,0.224570287342856,3.121331056271,0.00180035515921653,0.0289767307832033,"ENSG00000226026","RWDD3-DT","Upregulated"
"ENSG00000226091.7",18.1556652277716,0.623840938451892,0.218276408290525,2.85485043074983,0.00430571012075612,0.049428299376291,"ENSG00000226091","LINC00937","Upregulated"
"ENSG00000226125.2",18.258916416035,0.687419374017087,0.23231455686323,2.95840506498126,0.00309235477056883,0.0405086316275694,"ENSG00000226125","LINC01907","Upregulated"
"ENSG00000226149.6",21.5334248569322,0.630711584061974,0.160038452418305,3.94034766706402,8.13636044247342e-05,0.00390350028588105,"ENSG00000226149","Unknown","Upregulated"
"ENSG00000226308.1",43.8904338460403,0.775010053858536,0.228470342204887,3.39152349210401,0.00069505204334331,0.0156700267065031,"ENSG00000226308","Unknown","Upregulated"
"ENSG00000226320.6",1.89729489736877,0.907146513952841,0.304347011562771,2.96421577784947,0.00303455421366056,0.0399609609559121,"ENSG00000226320","LINC01811","Upregulated"
"ENSG00000226367.6",18.4390704325267,1.03250782007313,0.321997094461661,3.20732558587766,0.00133975272529894,0.0240553805198136,"ENSG00000226367","ST7-AS2","Upregulated"
"ENSG00000226415.1",454.42919843893,-0.412719399111212,0.144617759113458,-2.85394128584936,0.00431805110188716,0.0494560160596162,"ENSG00000226415","Unknown","Downregulated"
"ENSG00000226427.1",7.75679406058273,-0.619832637244404,0.194458935171485,-3.18883004608062,0.0014284983564228,0.0248721949582535,"ENSG00000226427","Unknown","Downregulated"
"ENSG00000226622.6",13.0392697819204,1.29789424676215,0.309302763054417,4.19249226474658,2.75906492845077e-05,0.00188452304964912,"ENSG00000226622","Unknown","Upregulated"
"ENSG00000226644.5",7.76295543194959,1.10185880871771,0.321501062632048,3.425675212503,0.000613273241262789,0.0143283033929146,"ENSG00000226644","Unknown","Upregulated"
"ENSG00000226690.8",20.5189838134756,1.42365727944915,0.353263351721603,4.08085059580409,4.4871191635208e-05,0.00263929898031151,"ENSG00000226690","LOC102725191","Upregulated"
"ENSG00000226742.4",270.405998690152,0.466381972758382,0.162294937303771,2.87365557990011,0.00405751178826245,0.047890551320217,"ENSG00000226742","HSBP1L1","Upregulated"
"ENSG00000226777.7",2.72833317705839,1.12595245496063,0.354013234939927,3.19073912200644,0.00141909354144513,0.0248529971719724,"ENSG00000226777","FAM30A","Upregulated"
"ENSG00000226806.1",1.75368848230674,1.18448262296626,0.358743591170712,3.48505356560292,0.00049203853080655,0.0124085579026362,"ENSG00000226806","LCT-AS1","Upregulated"
"ENSG00000226816.3",20.8149014222479,0.80538516673549,0.240375720742245,3.3492763092419,0.000810229504945103,0.0173162734895074,"ENSG00000226816","Unknown","Upregulated"
"ENSG00000226859.1",10.6772471448835,-1.05295006145651,0.294718396437601,-3.57553584910333,0.00034951127570204,0.0098682632786494,"ENSG00000226859","Unknown","Downregulated"
"ENSG00000226950.8",1702.57875632414,-0.66534961449436,0.21683988894802,-3.06843781757968,0.00215181105743818,0.0325243296405847,"ENSG00000226950","DANCR","Downregulated"
"ENSG00000227115.8",42.6562777041887,1.1035985093013,0.286613285464865,3.85025539885054,0.000117994718470611,0.00495528239963763,"ENSG00000227115","LINC01630","Upregulated"
"ENSG00000227195.11",3.15542710108742,-1.4122611099012,0.349662953106118,-4.0186243220757,5.85389196566102e-05,0.00316268379442064,"ENSG00000227195","MIR663AHG","Downregulated"
"ENSG00000227259.2",1.66023660350835,-0.930908283341544,0.29182522747261,-3.15819905008536,0.00158747124212417,0.0267117425337224,"ENSG00000227259","Unknown","Downregulated"
"ENSG00000227456.9",23.5142030361674,1.02077774828435,0.25410847338901,4.01406868661848,5.96809668297422e-05,0.00319559605426753,"ENSG00000227456","LINC00310","Upregulated"
"ENSG00000227496.3",9.97703813640431,1.75681244530209,0.355457556252813,5.07741147251441,3.82611679810646e-07,0.000107220665599273,"ENSG00000227496","LOC102723834","Upregulated"
"ENSG00000227544.10",194.977715099183,0.629325070895969,0.201947670853896,3.11653310294109,0.0018299113456462,0.029339510599089,"ENSG00000227544","LINC03013","Upregulated"
"ENSG00000227579.6",9.36235324935514,-0.563568223953161,0.333858513001223,-3.89012177420964,0.000100193930009829,0.0044311430550807,"ENSG00000227579","Unknown","Downregulated"
"ENSG00000227621.1",7.8751516494349,-0.5618655603248,0.155935001773462,-3.60194430915835,0.000315846036863655,0.00926677437901828,"ENSG00000227621","Unknown","Downregulated"
"ENSG00000227740.2",17.1904988953792,-0.54557333359006,0.183753233920717,-2.96824754574586,0.00299503017595738,0.0396887351694333,"ENSG00000227740","LINC02803","Downregulated"
"ENSG00000227764.2",4.01814752546832,1.06223159470572,0.29075144057333,3.628960325054,0.000284564966462534,0.0087322096796817,"ENSG00000227764","NTRAS","Upregulated"
"ENSG00000227825.4",34.8041876465375,0.894334244375695,0.232081659817508,3.85185323537975,0.000117227277515607,0.00492995780688005,"ENSG00000227825","SLC9A7P1","Upregulated"
"ENSG00000228013.1",14.9315619512572,0.650396205936208,0.21539740046498,3.0200892224009,0.00252700231924339,0.0355511193802613,"ENSG00000228013","IL6R-AS1","Upregulated"
"ENSG00000228140.2",9.85544430194196,0.772367956989323,0.253625582567873,3.04434769866075,0.00233185465356628,0.0340179034314527,"ENSG00000228140","Unknown","Upregulated"
"ENSG00000228201.1",9.47876119501916,-0.615934697592524,0.204635144391282,-3.00565215461735,0.00265011970190934,0.036634963729103,"ENSG00000228201","Unknown","Downregulated"
"ENSG00000228203.7",42.9245177017309,1.14540187924242,0.307013181575346,3.73752840034963,0.000185838103941397,0.0065694424794967,"ENSG00000228203","GRASLND","Upregulated"
"ENSG00000228208.7",19.6029713763436,1.22008694752137,0.306926401018218,3.97084211135613,7.16190326380773e-05,0.00361763184412851,"ENSG00000228208","LINC02869","Upregulated"
"ENSG00000228221.6",80.3130441533389,0.957994251324585,0.291965712544492,3.28356256793887,0.00102503888414007,0.020247556614585,"ENSG00000228221","LINC00578","Upregulated"
"ENSG00000228398.3",4.20479914371012,-0.881725872817609,0.250952650447879,-3.51388357523784,0.000441606320257852,0.0115268071453395,"ENSG00000228398","Unknown","Downregulated"
"ENSG00000228501.2",31.9822751869492,-0.487797210643677,0.155899979975165,-3.13034708518681,0.00174599874251931,0.0285097428294218,"ENSG00000228501","RPL15P18","Downregulated"
"ENSG00000228519.3",44.2534150272957,-0.496785876401294,0.14454545084866,-3.43707016521647,0.000588043248783997,0.0139337534385922,"ENSG00000228519","Unknown","Downregulated"
"ENSG00000228536.3",15.1812100985386,2.1066727070399,0.308772494077981,4.08075046409598,4.48905279292603e-05,0.00263929898031151,"ENSG00000228536","Unknown","Upregulated"
"ENSG00000228566.2",21.6343154530157,-0.920144231647387,0.317707426082482,-2.89814639378368,0.00375375330761842,0.0455528733716045,"ENSG00000228566","LOC124902439","Downregulated"
"ENSG00000228842.3",1.75703303296686,-1.25335879168624,0.339938820313527,-3.64892644126761,0.000263338487086522,0.00825943337965409,"ENSG00000228842","PCDH9-AS2","Downregulated"
"ENSG00000228941.1",2.32137829202014,-0.860572728761748,0.246134953670506,-3.47384780668713,0.000513051951868453,0.0127676210755422,"ENSG00000228941","Unknown","Downregulated"
"ENSG00000228981.3",52.9301431907412,-0.378292703121673,0.132149170282526,-2.86319602557008,0.00419391010864154,0.0486289228954434,"ENSG00000228981","RPS2P20","Downregulated"
"ENSG00000229018.5",4.16991095564961,0.773235276496156,0.244078289233659,3.16196542136632,0.00156708171521081,0.0264726452003359,"ENSG00000229018","Unknown","Upregulated"
"ENSG00000229272.2",5.80982271696699,0.684083853929784,0.233437563404898,2.92866760894821,0.00340418241620401,0.0431786843273592,"ENSG00000229272","Unknown","Upregulated"
"ENSG00000229291.1",13.6879945308851,0.602301559771908,0.205741126557694,2.92667349992443,0.00342608347733453,0.0433392331501058,"ENSG00000229291","Unknown","Upregulated"
"ENSG00000229367.1",5.23381829078925,-0.754028661993673,0.196965704994009,-3.82257896761204,0.00013206316548245,0.0052940026965124,"ENSG00000229367","Unknown","Downregulated"
"ENSG00000229385.2",28.7580386340248,1.25600204881345,0.239788580487294,5.23373238749424,1.66120918407116e-07,6.30523511194604e-05,"ENSG00000229385","Unknown","Upregulated"
"ENSG00000229425.3",10.3554840585567,1.08019721703005,0.287697672633767,3.74967538497199,0.000177063625499033,0.00633013854901527,"ENSG00000229425","LOC101927745","Upregulated"
"ENSG00000229525.1",11.0368347786215,0.740146253551031,0.227491639824143,3.2492033407271,0.00115728719319871,0.0218135849538948,"ENSG00000229525","Unknown","Upregulated"
"ENSG00000229588.2",64.8949342157919,1.22093456708169,0.309595378835837,3.9478457102208,7.88575971660726e-05,0.00383583735898875,"ENSG00000229588","LOC112268276","Upregulated"
"ENSG00000229656.7",8.44190973483838,0.68450741107977,0.218453708608578,3.1293416504592,0.0017519847306477,0.0285097428294218,"ENSG00000229656","ITGB1-DT","Upregulated"
"ENSG00000229754.1",20.2838726055843,-1.21657338810557,0.292322032818366,-4.16423326906506,3.12400596825951e-05,0.00206328896383836,"ENSG00000229754","Unknown","Downregulated"
"ENSG00000229785.1",5.20655362670316,-0.59230668032171,0.187832276604144,-3.15187257005448,0.0016222705459614,0.0270845113143945,"ENSG00000229785","Unknown","Downregulated"
"ENSG00000229985.2",4.51838525637727,-0.778433934379977,0.225264726809259,-3.45233952635622,0.000555747938527393,0.0134564246931722,"ENSG00000229985","RPL18AP5","Downregulated"
"ENSG00000230062.5",10.0398223101235,2.01395582070933,0.358657303677927,5.95996769779145,2.52287798515137e-09,3.28906506020712e-06,"ENSG00000230062","ANKRD66","Upregulated"
