"","gene1","gene2","correlation","pvalue","status"
"1","PRNP","PMP22",0.232670451875551,1.26923441414913e-56,"Positive correlation"
"2","PRNP","DSTN",0.216476985401679,4.46397768194567e-49,"Positive correlation"
"3","PRNP","TRAM1",0.200782545667998,2.50961723633586e-42,"Positive correlation"
"4","PRNP","CLU",0.199422436370456,9.09539669493581e-42,"Positive correlation"
"5","PRNP","PRUNE2",0.199284863362136,1.03551963390732e-41,"Positive correlation"
"6","PRNP","TNC",0.197401342959841,6.05730969129044e-41,"Positive correlation"
"7","PRNP","EMP1",0.195701439349614,2.93715717481927e-40,"Positive correlation"
"8","PRNP","SQSTM1",0.192335491006753,6.41048966198526e-39,"Positive correlation"
"9","PRNP","TMEM66",0.18875231647871,1.603594775304e-37,"Positive correlation"
"10","PRNP","TAGLN2",0.18720932385699,6.28911566840622e-37,"Positive correlation"
"11","PRNP","CAPN2",0.186678500062626,1.00362303432952e-36,"Positive correlation"
"12","PRNP","EHD2",0.185787202562993,2.1929012043711e-36,"Positive correlation"
"13","PRNP","AQP4",0.18470375161308,5.64069065738277e-36,"Positive correlation"
"14","PRNP","GNG12",0.184069323226682,9.78177416820473e-36,"Positive correlation"
"15","PRNP","PDLIM4",0.183390698408936,1.75871579204785e-35,"Positive correlation"
"16","PRNP","ALDOA",0.179801033900209,3.77007569064663e-34,"Positive correlation"
"17","PRNP","CD9",0.179476254781589,4.95928700758559e-34,"Positive correlation"
"18","PRNP","TNFRSF12A",0.17914931635356,6.53207344837754e-34,"Positive correlation"
"19","PRNP","PYGB",0.178521086752144,1.10735119589551e-33,"Positive correlation"
"20","PRNP","CNN3",0.178322180197861,1.30824059221172e-33,"Positive correlation"
"21","PRNP","TNFRSF1A",0.177375501545013,2.88480334623565e-33,"Positive correlation"
"22","PRNP","MAP1LC3B",0.175794648342461,1.0698498592527e-32,"Positive correlation"
"23","PRNP","SLC1A3",0.174404096311807,3.35418377794502e-32,"Positive correlation"
"24","PRNP","CLIC4",0.173629459730768,6.31318847617546e-32,"Positive correlation"
"25","PRNP","NAMPT",0.17348463453034,7.10324919456946e-32,"Positive correlation"
"26","PRNP","TMBIM6",0.17300025550515,1.05293574439136e-31,"Positive correlation"
"27","PRNP","ACTN4",0.171119067067214,4.80349584149221e-31,"Positive correlation"
"28","PRNP","CANX",0.170954284168394,5.48197547365532e-31,"Positive correlation"
"29","PRNP","ADAM9",0.170020694805523,1.15593824730263e-30,"Positive correlation"
"30","PRNP","RGS6",0.169102989632655,2.39669772406593e-30,"Positive correlation"
"31","PRNP","SPARC",0.168159248126151,5.0513857499869e-30,"Positive correlation"
"32","PRNP","SLC3A2",0.168104974431338,5.27198690639881e-30,"Positive correlation"
"33","PRNP","CTSL1",0.167791939745807,6.74408143172162e-30,"Positive correlation"
"34","PRNP","VIM",0.167698482237256,7.25792242755199e-30,"Positive correlation"
"35","PRNP","LAMB2",0.167395544875018,9.20562107012596e-30,"Positive correlation"
"36","PRNP","ACTN1",0.167390325074927,9.24336902229562e-30,"Positive correlation"
"37","PRNP","SAT1",0.167320685953952,9.76191360968483e-30,"Positive correlation"
"38","PRNP","SMOX",0.167168860564242,1.09946045952291e-29,"Positive correlation"
"39","PRNP","SYPL1",0.166944597104008,1.31031370873543e-29,"Positive correlation"
"40","PRNP","LPL",0.166308914106351,2.15166940166528e-29,"Positive correlation"
"41","PRNP","CD164",0.1661798176901,2.37911323861139e-29,"Positive correlation"
"42","PRNP","RCAN1",0.164683643343772,7.57890642415308e-29,"Positive correlation"
"43","PRNP","SDCBP",0.163011684524901,2.73098299150234e-28,"Positive correlation"
"44","PRNP","ATP6AP2",0.162127103950655,5.35144707222682e-28,"Positive correlation"
"45","PRNP","MAGT1",0.162091801593355,5.49662837667484e-28,"Positive correlation"
"46","PRNP","GPM6B",0.162014517711155,5.82823360641741e-28,"Positive correlation"
"47","PRNP","EMP3",0.161823603963121,6.73486096431952e-28,"Positive correlation"
"48","PRNP","NDFIP1",0.161595753865656,8.00144034171769e-28,"Positive correlation"
"49","PRNP","ENDOD1",0.16124055141429,1.04621185293382e-27,"Positive correlation"
"50","PRNP","TMED2",0.159113321603287,5.1459376127366e-27,"Positive correlation"
"51","PRNP","REEP5",0.158881086825736,6.11531410837252e-27,"Positive correlation"
"52","PRNP","CD44",0.158307455064739,9.35565239713634e-27,"Positive correlation"
"53","PRNP","PTRF",0.157836586644914,1.32474703830273e-26,"Positive correlation"
"54","PRNP","TIMP3",0.156689733024234,3.0768606074963e-26,"Positive correlation"
"55","PRNP","CAMK2D",0.156152394432516,4.55649026944154e-26,"Positive correlation"
"56","PRNP","AP1S2",0.156102857863583,4.72411279482834e-26,"Positive correlation"
"57","PRNP","IQGAP1",0.156043559252205,4.93281991364151e-26,"Positive correlation"
"58","PRNP","HSPA5",0.156004837152263,5.07401089903953e-26,"Positive correlation"
"59","PRNP","SBDS",0.155964241331463,5.22633471290552e-26,"Positive correlation"
"60","PRNP","COL16A1",0.155253374837632,8.76151054774839e-26,"Positive correlation"
"61","PRNP","ITPR2",0.155043640321196,1.01994946136309e-25,"Positive correlation"
"62","PRNP","PLA2G16",0.153948537967407,2.2474659588796e-25,"Positive correlation"
"63","PRNP","LMNA",0.153536380182551,3.02120321343761e-25,"Positive correlation"
"64","PRNP","GPC1",0.15347168811159,3.16457166496046e-25,"Positive correlation"
"65","PRNP","LAMP2",0.153459034495661,3.19339227744819e-25,"Positive correlation"
"66","PRNP","HSPA9",0.152943715840865,4.61653556545463e-25,"Positive correlation"
"67","PRNP","CLDND1",0.151444225830346,1.33943711067571e-24,"Positive correlation"
"68","PRNP","SERPINH1",0.151238525674467,1.54887697050489e-24,"Positive correlation"
"69","PRNP","S100A10",0.150075624799067,3.50797603433511e-24,"Positive correlation"
"70","PRNP","ATG3",0.149758338863338,4.37962286416648e-24,"Positive correlation"
"71","PRNP","SEC23B",0.1495794578089,4.96228857467995e-24,"Positive correlation"
"72","PRNP","ITM2B",0.148762999308302,8.7584272131734e-24,"Positive correlation"
"73","PRNP","NDRG2",0.148399288769775,1.12693231409953e-23,"Positive correlation"
"74","PRNP","WWTR1",0.148204482513327,1.28949212184902e-23,"Positive correlation"
"75","PRNP","TMED10",0.147450579399932,2.16846508204914e-23,"Positive correlation"
"76","PRNP","CTSB",0.147022751591727,2.90889344720022e-23,"Positive correlation"
"77","PRNP","PJA2",0.146687946277498,3.65847063328383e-23,"Positive correlation"
"78","PRNP","NEAT1",0.145968912091163,5.97524757050915e-23,"Positive correlation"
"79","PRNP","FLNA",0.145898736486228,6.26746842174372e-23,"Positive correlation"
"80","PRNP","TBL2",0.144742305739965,1.37194689798158e-22,"Positive correlation"
"81","PRNP","CYP51A1",0.144546563780982,1.56550492258572e-22,"Positive correlation"
"82","PRNP","LINC00657",0.144113558609269,2.09490919578357e-22,"Positive correlation"
"83","PRNP","MLF2",0.143532017991747,3.09359246953647e-22,"Positive correlation"
"84","PRNP","SEC61G",0.143478067999408,3.20725543825816e-22,"Positive correlation"
"85","PRNP","ZFYVE21",0.143336459228345,3.52563179548389e-22,"Positive correlation"
"86","PRNP","SNX5",0.143126074195088,4.0572038223228e-22,"Positive correlation"
"87","PRNP","GPI",0.143099598460158,4.12948188769476e-22,"Positive correlation"
"88","PRNP","FERMT2",0.142993980293756,4.43071301302909e-22,"Positive correlation"
"89","PRNP","CTNNA1",0.142819393457203,4.97701095058591e-22,"Positive correlation"
"90","PRNP","EIF2S3",0.141692469713014,1.0504825289962e-21,"Positive correlation"
"91","PRNP","RAB7A",0.141566609466753,1.14145517155754e-21,"Positive correlation"
"92","PRNP","ATP6AP1",0.141242314101897,1.41334231839251e-21,"Positive correlation"
"93","PRNP","THBS2",0.14111267161934,1.53914807379246e-21,"Positive correlation"
"94","PRNP","PLD3",0.141046922816135,1.60712121910521e-21,"Positive correlation"
"95","PRNP","CAMK2B",0.140995673134032,1.6621562874695e-21,"Positive correlation"
"96","PRNP","TMEM43",0.140500881616538,2.29918315089994e-21,"Positive correlation"
"97","PRNP","SERINC3",0.14038114917681,2.48653114350202e-21,"Positive correlation"
"98","PRNP","CRYAB",0.140026194241378,3.1352764604226e-21,"Positive correlation"
"99","PRNP","TMED7",0.140020768966772,3.14639099552559e-21,"Positive correlation"
"100","PRNP","APP",0.139684543108899,3.91686839157423e-21,"Positive correlation"
"101","PRNP","PRDX4",0.139221432833773,5.29154656685535e-21,"Positive correlation"
"102","PRNP","PPP1CB",0.138921760369977,6.42517605947567e-21,"Positive correlation"
"103","PRNP","PLTP",0.138797239528183,6.96402413334211e-21,"Positive correlation"
"104","PRNP","BBOX1",0.138748823297331,7.18539640066173e-21,"Positive correlation"
"105","PRNP","ATP1A2",0.138652952549457,7.64447163300761e-21,"Positive correlation"
"106","PRNP","UPP1",0.138554934745861,8.1437985355019e-21,"Positive correlation"
"107","PRNP","GATM",0.138274987790451,9.75443297330586e-21,"Positive correlation"
"108","PRNP","DAG1",0.138183365960548,1.03470799444216e-20,"Positive correlation"
"109","PRNP","DUSP3",0.138176632912296,1.03920100899662e-20,"Positive correlation"
"110","PRNP","ARHGEF26",0.138053651462457,1.12474497438644e-20,"Positive correlation"
"111","PRNP","RRBP1",0.137857859253858,1.2755099520336e-20,"Positive correlation"
"112","PRNP","TFRC",0.137850997180322,1.28114141911839e-20,"Positive correlation"
"113","PRNP","RHEB",0.137492965340904,1.61170641160186e-20,"Positive correlation"
"114","PRNP","CALR",0.13742455159631,1.68385533772309e-20,"Positive correlation"
"115","PRNP","PSAP",0.137364035669826,1.75033038030381e-20,"Positive correlation"
"116","PRNP","GADD45A",0.137309281841057,1.81270742266404e-20,"Positive correlation"
"117","PRNP","MRC2",0.136720294143496,2.63953496262791e-20,"Positive correlation"
"118","PRNP","CDS2",0.13668895759647,2.69271470303412e-20,"Positive correlation"
"119","PRNP","RPN1",0.136262719541001,3.53039007118243e-20,"Positive correlation"
"120","PRNP","TIMP1",0.136230811352621,3.6025800911447e-20,"Positive correlation"
"121","PRNP","ZNF460",0.136199555250026,3.67470867867789e-20,"Positive correlation"
"122","PRNP","NR1H2",0.13604688242012,4.04805806754426e-20,"Positive correlation"
"123","PRNP","PLA2G5",0.135633474871609,5.25773494070752e-20,"Positive correlation"
"124","PRNP","NUCB1",0.135507813652736,5.69173865732212e-20,"Positive correlation"
"125","PRNP","SCD",0.135149582754611,7.13288845987565e-20,"Positive correlation"
"126","PRNP","PLOD2",0.135116363501233,7.28352598620194e-20,"Positive correlation"
"127","PRNP","ELSPBP1",0.134927150758811,8.20343354573533e-20,"Positive correlation"
"128","PRNP","PTGES3",0.134909744012601,8.29361590786012e-20,"Positive correlation"
"129","PRNP","S100A16",0.134614355510255,9.98219371991206e-20,"Positive correlation"
"130","PRNP","LOC100190986",0.134572212797902,1.02492878974259e-19,"Positive correlation"
"131","PRNP","CALU",0.134501466798566,1.07136292476779e-19,"Positive correlation"
"132","PRNP","RHOC",0.134469174199583,1.09324322456807e-19,"Positive correlation"
"133","PRNP","GMFB",0.134182597578466,1.30780134415951e-19,"Positive correlation"
"134","PRNP","TMED5",0.133939251062542,1.52228073227357e-19,"Positive correlation"
"135","PRNP","SLC1A2",0.133740060666064,1.72341563630851e-19,"Positive correlation"
"136","PRNP","CXCL16",0.13360517186458,1.87430805312451e-19,"Positive correlation"
"137","PRNP","DDRGK1",0.133601092834088,1.87906872992273e-19,"Positive correlation"
"138","PRNP","CARS",0.133563255070324,1.92380274480095e-19,"Positive correlation"
"139","PRNP","SEL1L",0.133559773696521,1.92797109335947e-19,"Positive correlation"
"140","PRNP","GLIPR2",0.133537921145074,1.95434028868688e-19,"Positive correlation"
"141","PRNP","GOLT1B",0.133460323915215,2.05088676900957e-19,"Positive correlation"
"142","PRNP","PER1",0.133075948966898,2.60311190662846e-19,"Positive correlation"
"143","PRNP","TRIM9",0.132934988078985,2.84048248070818e-19,"Positive correlation"
"144","PRNP","ARNTL",0.132869556498924,2.95781139898123e-19,"Positive correlation"
"145","PRNP","CLIC1",0.132733219473815,3.21787839946283e-19,"Positive correlation"
"146","PRNP","STAU1",0.132611099893403,3.46992327075377e-19,"Positive correlation"
"147","PRNP","EPS15",0.132588683872725,3.51826157387183e-19,"Positive correlation"
"148","PRNP","TFE3",0.13235258734371,4.06956111076663e-19,"Positive correlation"
"149","PRNP","HIGD1A",0.132327340035883,4.13334147091775e-19,"Positive correlation"
"150","PRNP","ANXA1",0.13204410101387,4.92015756475989e-19,"Positive correlation"
"151","PRNP","TPP1",0.131966406599922,5.16070770277604e-19,"Positive correlation"
"152","PRNP","LOC541471",0.13191364766303,5.33063870432573e-19,"Positive correlation"
"153","PRNP","IDS",0.131875398245295,5.45727970848731e-19,"Positive correlation"
"154","PRNP","DTNA",0.131724202043653,5.98762430427191e-19,"Positive correlation"
"155","PRNP","LYST",0.131602711055926,6.45038460997123e-19,"Positive correlation"
"156","PRNP","ALDH6A1",0.131466942168898,7.00939618208064e-19,"Positive correlation"
"157","PRNP","SLC23A2",0.13142329563794,7.19906850157472e-19,"Positive correlation"
"158","PRNP","ABCD3",0.131261703231833,7.94644968074407e-19,"Positive correlation"
"159","PRNP","ANXA2",0.131218264984024,8.16009648650082e-19,"Positive correlation"
"160","PRNP","GBAS",0.131198301045593,8.260179969728e-19,"Positive correlation"
"161","PRNP","POR",0.130981748837937,9.42680329834918e-19,"Positive correlation"
"162","PRNP","SURF4",0.130793569603732,1.0571685946349e-18,"Positive correlation"
"163","PRNP","DNM1",0.13075773141578,1.08047935871501e-18,"Positive correlation"
"164","PRNP","FKBP5",0.130730237252101,1.09870613296205e-18,"Positive correlation"
"165","PRNP","SLC27A1",0.130472750406564,1.28482834567908e-18,"Positive correlation"
"166","PRNP","GFAP",0.130460833558831,1.29415793547109e-18,"Positive correlation"
"167","PRNP","SDC3",0.13039905805357,1.34360393069529e-18,"Positive correlation"
"168","PRNP","TTYH2",0.130117630783915,1.59351716317244e-18,"Positive correlation"
"169","PRNP","LOC100128252",0.130104160520293,1.60656657308752e-18,"Positive correlation"
"170","PRNP","MPC1",0.129987510218479,1.7240752679072e-18,"Positive correlation"
"171","PRNP","SERINC1",0.129754192710258,1.98514551692479e-18,"Positive correlation"
"172","PRNP","RAP1B",0.129740086699806,2.00212425469259e-18,"Positive correlation"
"173","PRNP","SEC14L2",0.129295754151478,2.61691671154596e-18,"Positive correlation"
"174","PRNP","TMEM50B",0.129261978830174,2.67063004543761e-18,"Positive correlation"
"175","PRNP","METTL7B",0.129074149182566,2.98979864708564e-18,"Positive correlation"
"176","PRNP","HEXB",0.128915882321016,3.2877416987113e-18,"Positive correlation"
"177","PRNP","PLEKHG1",0.128905413179058,3.30845248693856e-18,"Positive correlation"
"178","PRNP","MATN2",0.128811148821495,3.50082749583924e-18,"Positive correlation"
"179","PRNP","KDELR2",0.128593805348685,3.98746129350931e-18,"Positive correlation"
"180","PRNP","F3",0.128538036135235,4.12273272423417e-18,"Positive correlation"
"181","PRNP","CD63",0.128519625781424,4.16837470923276e-18,"Positive correlation"
"182","PRNP","DPP7",0.12851605084305,4.17729515116664e-18,"Positive correlation"
"183","PRNP","CFL2",0.12832717297799,4.67637803653467e-18,"Positive correlation"
"184","PRNP","ZYX",0.128004276330074,5.66936038325184e-18,"Positive correlation"
"185","PRNP","NRCAM",0.127996378496741,5.69608945703368e-18,"Positive correlation"
"186","PRNP","BCAT1",0.127853470871108,6.20179243433312e-18,"Positive correlation"
"187","PRNP","MAP4",0.127849211715083,6.21752506647572e-18,"Positive correlation"
"188","PRNP","WLS",0.127503230694007,7.63616894382101e-18,"Positive correlation"
"189","PRNP","TRIB3",0.127494090063148,7.67768643906627e-18,"Positive correlation"
"190","PRNP","PPAP2B",0.127399249443605,8.12182307382799e-18,"Positive correlation"
"191","PRNP","ITGA7",0.127325576356582,8.4842415493687e-18,"Positive correlation"
"192","PRNP","LOC646329",0.127051758961376,9.97658954032542e-18,"Positive correlation"
"193","PRNP","EPAS1",0.126850292484727,1.12372514639346e-17,"Positive correlation"
"194","PRNP","WDR1",0.126328340397848,1.52813430972369e-17,"Positive correlation"
"195","PRNP","CBS",0.126266073990175,1.58507794181186e-17,"Positive correlation"
"196","PRNP","NEK6",0.126241101362895,1.60849940230746e-17,"Positive correlation"
"197","PRNP","AMD1",0.125988536487309,1.86541971467806e-17,"Positive correlation"
"198","PRNP","SCRN1",0.125891223082246,1.97486871461162e-17,"Positive correlation"
"199","PRNP","MRPS26",0.125855892240507,2.01615305511054e-17,"Positive correlation"
"200","PRNP","SEC14L1",0.125530490082031,2.4387081852315e-17,"Positive correlation"
"201","PRNP","RASSF2",0.125152051601499,3.0408445270728e-17,"Positive correlation"
"202","PRNP","SLC4A4",0.124996888002378,3.32815226395928e-17,"Positive correlation"
"203","PRNP","SRPX",0.124993128245717,3.33543629149188e-17,"Positive correlation"
"204","PRNP","PYGL",0.1247486462971,3.84441964818725e-17,"Positive correlation"
"205","PRNP","GNG7",0.124680519979231,3.99941193767371e-17,"Positive correlation"
"206","PRNP","WARS",0.124431347395251,4.62059919879467e-17,"Positive correlation"
"207","PRNP","TFG",0.1242919766203,5.00858222048174e-17,"Positive correlation"
"208","PRNP","PPT1",0.124123510360586,5.52063263889333e-17,"Positive correlation"
"209","PRNP","SLC2A10",0.124102939313702,5.58659121197347e-17,"Positive correlation"
"210","PRNP","SC5DL",0.123970631916523,6.02978074876226e-17,"Positive correlation"
"211","PRNP","CLCN3",0.123942352691701,6.12891141325587e-17,"Positive correlation"
"212","PRNP","GABARAPL2",0.123720933092099,6.96267706070522e-17,"Positive correlation"
"213","PRNP","CPNE3",0.123548006191095,7.69074653533414e-17,"Positive correlation"
"214","PRNP","COPB2",0.123474157097359,8.02408335374966e-17,"Positive correlation"
"215","PRNP","RNF114",0.123359209466184,8.5714703332179e-17,"Positive correlation"
"216","PRNP","HLA-A",0.12326194830608,9.06326184123847e-17,"Positive correlation"
"217","PRNP","TOMM20",0.123234650237869,9.20622181449368e-17,"Positive correlation"
"218","PRNP","FABP5",0.123096803293884,9.96278305974186e-17,"Positive correlation"
"219","PRNP","SLMO2",0.123076091263752,1.00816342217596e-16,"Positive correlation"
"220","PRNP","VAPA",0.12295110337262,1.08290915358717e-16,"Positive correlation"
"221","PRNP","SIPA1L1",0.12276057403493,1.20748036146736e-16,"Positive correlation"
"222","PRNP","CAST",0.122628065470782,1.30234006576944e-16,"Positive correlation"
"223","PRNP","PDGFA",0.122591036774569,1.3301364173761e-16,"Positive correlation"
"224","PRNP","TMEM33",0.122565626184959,1.34954889767813e-16,"Positive correlation"
"225","PRNP","AHNAK",0.122535609211241,1.37284043400307e-16,"Positive correlation"
"226","PRNP","ABHD12",0.122158795169287,1.70119587434333e-16,"Positive correlation"
"227","PRNP","ARF1",0.122149616490334,1.71009153283942e-16,"Positive correlation"
"228","PRNP","PGK1",0.122062826669758,1.79650392895369e-16,"Positive correlation"
"229","PRNP","TPD52L2",0.121886295569884,1.98576009891274e-16,"Positive correlation"
"230","PRNP","ARL1",0.121847417393198,2.03001001083517e-16,"Positive correlation"
"231","PRNP","RABAC1",0.121699360482433,2.20759915885724e-16,"Positive correlation"
"232","PRNP","BCL2L1",0.121689844475775,2.2195229612129e-16,"Positive correlation"
"233","PRNP","SOCS2",0.121483074496488,2.49486392681675e-16,"Positive correlation"
"234","PRNP","AHSA1",0.121217456737426,2.89842053791559e-16,"Positive correlation"
"235","PRNP","C8orf4",0.12117291640827,2.9721190628803e-16,"Positive correlation"
"236","PRNP","RHOA",0.121155857907766,3.00083123228376e-16,"Positive correlation"
"237","PRNP","SEMA6D",0.121149990443621,3.01077014016051e-16,"Positive correlation"
"238","PRNP","ATP6V1B2",0.121089174260666,3.11571637560602e-16,"Positive correlation"
"239","PRNP","ACSL3",0.121018768478466,3.24171805956134e-16,"Positive correlation"
"240","PRNP","APMAP",0.120996155927897,3.28324188881815e-16,"Positive correlation"
"241","PRNP","RIN1",0.1206311419623,4.03076477259794e-16,"Positive correlation"
"242","PRNP","RAB9A",0.120460006753258,4.43671546245383e-16,"Positive correlation"
"243","PRNP","MYO9B",0.120452710896346,4.45488930496236e-16,"Positive correlation"
"244","PRNP","CALM1",0.120336974764867,4.75319042166532e-16,"Positive correlation"
"245","PRNP","C1R",0.120332535611788,4.76501557635971e-16,"Positive correlation"
"246","PRNP","CASP3",0.120256370739838,4.97247944267188e-16,"Positive correlation"
"247","PRNP","HSD17B12",0.120191586097138,5.15592926567867e-16,"Positive correlation"
"248","PRNP","SMIM3",0.120160104196876,5.24746746273637e-16,"Positive correlation"
"249","PRNP","TMEM59",0.120053741303465,5.56873384276622e-16,"Positive correlation"
"250","PRNP","AIG1",0.120014876620469,5.69089339271303e-16,"Positive correlation"
"251","PRNP","AGPAT5",0.11989395834638,6.08809523162787e-16,"Positive correlation"
"252","PRNP","HRH1",0.119878870326079,6.13953530819757e-16,"Positive correlation"
"253","PRNP","IGFBP7",0.119832137940113,6.30159340467473e-16,"Positive correlation"
"254","PRNP","ENTPD6",0.11983146748565,6.30394879259572e-16,"Positive correlation"
"255","PRNP","CD99",0.119716848792761,6.71963043857241e-16,"Positive correlation"
"256","PRNP","SEC61A1",0.119466161104408,7.72517495166977e-16,"Positive correlation"
"257","PRNP","COPG1",0.119457676828311,7.76168109287705e-16,"Positive correlation"
"258","PRNP","ARL2BP",0.119426622817837,7.89675520177173e-16,"Positive correlation"
"259","PRNP","PCDH9",0.119395515852268,8.03438020516488e-16,"Positive correlation"
"260","PRNP","IDH3A",0.119327168198421,8.34511864746337e-16,"Positive correlation"
"261","PRNP","STRADB",0.119269204165972,8.61790168613824e-16,"Positive correlation"
"262","PRNP","TM9SF1",0.119217203816077,8.87008056498152e-16,"Positive correlation"
"263","PRNP","UBC",0.119055522222115,9.70150500810655e-16,"Positive correlation"
"264","PRNP","CNIH",0.118926553203288,1.04193336872971e-15,"Positive correlation"
"265","PRNP","PRKACB",0.118841381069934,1.09218126419693e-15,"Positive correlation"
"266","PRNP","RAMP1",0.11880109099252,1.11677480182754e-15,"Positive correlation"
"267","PRNP","RAB13",0.118783174177032,1.12788585967435e-15,"Positive correlation"
"268","PRNP","GLT8D1",0.118704995501431,1.17765562841453e-15,"Positive correlation"
"269","PRNP","MAVS",0.118563840480084,1.27305366846896e-15,"Positive correlation"
"270","PRNP","RNF141",0.118515790768693,1.30723255332991e-15,"Positive correlation"
"271","PRNP","TMEM30A",0.118484299971672,1.33012120167544e-15,"Positive correlation"
"272","PRNP","IL1RAP",0.118433952271705,1.3675381214501e-15,"Positive correlation"
"273","PRNP","ARAF",0.118300419420149,1.47186890408469e-15,"Positive correlation"
"274","PRNP","FGF1",0.118123944894,1.62185345123869e-15,"Positive correlation"
"275","PRNP","PCSK5",0.11812163498779,1.62391316636762e-15,"Positive correlation"
"276","PRNP","GJA1",0.118095417388714,1.64747235531996e-15,"Positive correlation"
"277","PRNP","NPC2",0.118011536882322,1.72513113007421e-15,"Positive correlation"
"278","PRNP","GNG5",0.117916494424539,1.81748509016017e-15,"Positive correlation"
"279","PRNP","MT2A",0.117757555501749,1.98292139147857e-15,"Positive correlation"
"280","PRNP","WDR13",0.117438151114163,2.36147899997321e-15,"Positive correlation"
"281","PRNP","BLVRB",0.117411611305682,2.39596075754293e-15,"Positive correlation"
"282","PRNP","EFCAB14",0.117388993169004,2.42573814288328e-15,"Positive correlation"
"283","PRNP","IL6ST",0.11736211164823,2.46160244816487e-15,"Positive correlation"
"284","PRNP","ILVBL",0.117358395069483,2.46660186294293e-15,"Positive correlation"
"285","PRNP","LRRC58",0.11725578694566,2.60864369348338e-15,"Positive correlation"
"286","PRNP","SNX3",0.117202188213981,2.68601207996294e-15,"Positive correlation"
"287","PRNP","ACSBG1",0.117202053496102,2.68620935948772e-15,"Positive correlation"
"288","PRNP","IFRD1",0.117194475789855,2.69732907243458e-15,"Positive correlation"
"289","PRNP","LIMS1",0.117103859805035,2.83386356655961e-15,"Positive correlation"
"290","PRNP","ACTR10",0.117032896985257,2.94551545163419e-15,"Positive correlation"
"291","PRNP","HSPA13",0.117019770577691,2.96663779594794e-15,"Positive correlation"
"292","PRNP","ZMPSTE24",0.116850353175853,3.25301006253406e-15,"Positive correlation"
"293","PRNP","GLUL",0.11668820577458,3.55250540222034e-15,"Positive correlation"
"294","PRNP","DLC1",0.116615100303525,3.69625942215287e-15,"Positive correlation"
"295","PRNP","C5orf24",0.116520018167345,3.89182184250732e-15,"Positive correlation"
"296","PRNP","ARL6IP1",0.116498868752687,3.93668680645473e-15,"Positive correlation"
"297","PRNP","HIF1A",0.116485855329692,3.96454517937333e-15,"Positive correlation"
"298","PRNP","ACADVL",0.116414702847258,4.12032970181093e-15,"Positive correlation"
"299","PRNP","CSNK1A1",0.116282664661202,4.42554626336018e-15,"Positive correlation"
"300","PRNP","STX12",0.116109846070722,4.85885537590751e-15,"Positive correlation"
"301","PRNP","ZFP36L2",0.115960256869659,5.26744094619614e-15,"Positive correlation"
"302","PRNP","MLC1",0.11586126535216,5.55622509151062e-15,"Positive correlation"
"303","PRNP","SYTL2",0.115666649622319,6.17012726951966e-15,"Positive correlation"
"304","PRNP","SCML1",0.115657373733749,6.20099737018408e-15,"Positive correlation"
"305","PRNP","CA2",0.115457661830431,6.90374389334999e-15,"Positive correlation"
"306","PRNP","PPARGC1A",0.115367336263055,7.24677843795991e-15,"Positive correlation"
"307","PRNP","FAM3C",0.115343733213294,7.33914663904409e-15,"Positive correlation"
"308","PRNP","NPNT",0.115332313019833,7.38425330450521e-15,"Positive correlation"
"309","PRNP","KDELR1",0.115323445770042,7.41946454979426e-15,"Positive correlation"
"310","PRNP","RHPN2",0.115286687974056,7.56719743788186e-15,"Positive correlation"
"311","PRNP","FLII",0.115271035363077,7.6309818206715e-15,"Positive correlation"
"312","PRNP","NMB",0.115243881376511,7.74289144898925e-15,"Positive correlation"
"313","PRNP","CD59",0.115157254692609,8.11080770799088e-15,"Positive correlation"
"314","PRNP","SBDSP1",0.114902182564085,9.29694502828937e-15,"Positive correlation"
"315","PRNP","KTN1",0.114878065743266,9.41755126840985e-15,"Positive correlation"
"316","PRNP","TMEM205",0.114719482907424,1.02498462326266e-14,"Positive correlation"
"317","PRNP","ENOPH1",0.114663743513672,1.05592411104549e-14,"Positive correlation"
"318","PRNP","RCN1",0.114402010230805,1.21393459263939e-14,"Positive correlation"
"319","PRNP","MFSD1",0.114309115793046,1.27543124544355e-14,"Positive correlation"
"320","PRNP","PLAU",0.114223896790631,1.33453593543839e-14,"Positive correlation"
"321","PRNP","PIGY",0.114161419974299,1.3795710549654e-14,"Positive correlation"
"322","PRNP","PYURF",0.114161419974299,1.3795710549654e-14,"Positive correlation"
"323","PRNP","ABHD4",0.11414226668603,1.39367428993808e-14,"Positive correlation"
"324","PRNP","PDLIM3",0.114120970910282,1.40952163718435e-14,"Positive correlation"
"325","PRNP","C20orf27",0.114091484745967,1.43175685358466e-14,"Positive correlation"
"326","PRNP","RPN2",0.114081761373233,1.43916451569948e-14,"Positive correlation"
"327","PRNP","PFKL",0.114073057665394,1.44582732097315e-14,"Positive correlation"
"328","PRNP","ERP44",0.114019316483672,1.48764408065648e-14,"Positive correlation"
"329","PRNP","HM13",0.11400163263862,1.50166251088265e-14,"Positive correlation"
"330","PRNP","STOM",0.113888551417607,1.59442695668654e-14,"Positive correlation"
"331","PRNP","EIF5",0.113855419343914,1.62265822123603e-14,"Positive correlation"
"332","PRNP","RGMA",0.113733246038929,1.73107309311855e-14,"Positive correlation"
"333","PRNP","RHBDD2",0.113638329544732,1.8201892958314e-14,"Positive correlation"
"334","PRNP","PGM2L1",0.113450174113994,2.01038870686615e-14,"Positive correlation"
"335","PRNP","SLC7A11",0.113171940297602,2.32797042614611e-14,"Positive correlation"
