"","gene1","gene2","correlation","pvalue"
"199","PRNP","ACSM3",-0.00862487711521037,0.562110844091114
"200","PRNP","ACSM4",-0.0164739830559046,0.268151167306997
"201","PRNP","ACSM5",0.0394871819851712,0.00792938884931091
"202","PRNP","ACSS1",0.0221663360394724,0.13621513794357
"203","PRNP","ACSS2",0.0939742798551502,2.44773020046682e-10
"204","PRNP","ACSS3",0.112003660668431,4.29280230898451e-14
"205","PRNP","ACTA1",0.0176644846904341,0.235084007802299
"206","PRNP","ACTA2",-0.0138484515874454,0.351940675373611
"207","PRNP","ACTB",0.0595541324734394,6.1669665667256e-05
"208","PRNP","ACTBL2",0.0170440333333827,0.251938861815068
"209","PRNP","ACTC1",-0.0121847574780811,0.412788360212317
"210","PRNP","ACTG1",0.0405311735392301,0.0064240115236123
"211","PRNP","ACTG1P4",0.0188319078993723,0.205567136137246
"212","PRNP","ACTG2",-0.00272979511292757,0.854424323106884
"213","PRNP","ACTL10",-0.00156212416579691,0.91638048985656
"214","PRNP","ACTL6A",0.0207926940745502,0.162210106450364
"215","PRNP","ACTL6B",-0.0211076526945921,0.155941875423219
"216","PRNP","ACTL7A",-0.00160068386085354,0.91432426693471
"217","PRNP","ACTL7B",-0.0224507462406901,0.13125850785421
"218","PRNP","ACTL8",-0.00733238980509752,0.622130042895306
"219","PRNP","ACTL9",-0.0139312959628897,0.349066978595999
"220","PRNP","ACTN1",0.167390325074927,9.24336902229562e-30
"221","PRNP","ACTN1-AS1",0.024978535445558,0.0931270926548245
"222","PRNP","ACTN2",0.0159887918700661,0.282503254592959
"223","PRNP","ACTN3",-0.0102521378608766,0.490767646565683
"224","PRNP","ACTN4",0.171119067067214,4.80349584149221e-31
"225","PRNP","ACTR10",0.117032896985257,2.94551545163419e-15
"226","PRNP","ACTR1A",-0.0306938711094127,0.0390657770886186
"227","PRNP","ACTR1B",0.0504465185680587,0.000691848435165749
"228","PRNP","ACTR2",0.0413942855048033,0.00537924146954136
"229","PRNP","ACTR3",0.0925174731751604,4.61443141408665e-10
"230","PRNP","ACTR3B",0.0145646460307439,0.327591832229864
"231","PRNP","ACTR3BP2",-0.0347334978998966,0.0195316906412311
"232","PRNP","ACTR3BP5",-0.0323149627645685,0.0298155624569723
"233","PRNP","ACTR3C",0.0308777058058117,0.0379070748583179
"234","PRNP","ACTR5",0.0256245695450768,0.0849662469006998
"235","PRNP","ACTR6",0.0192581737099115,0.195490298489191
"236","PRNP","ACTR8",0.0428617014700821,0.00394958937432903
"237","PRNP","ACTRT1",0.0197680756776196,0.183917704957467
"238","PRNP","ACTRT2",-0.0107580786487923,0.469620492856345
"239","PRNP","ACTRT3",0.0326758877949928,0.0280340328741642
"240","PRNP","ACVR1",0.0115688288140207,0.436808285064527
"241","PRNP","ACVR1B",0.000432618516640427,0.976802933234204
"242","PRNP","ACVR1C",-0.0197019892756483,0.185388313148091
"243","PRNP","ACVR2A",-0.0275178245234804,0.0643297021405528
"244","PRNP","ACVR2B",-0.0207421064938879,0.16323436147682
"245","PRNP","ACVR2B-AS1",0.00796705394086247,0.592309053573765
"246","PRNP","ACVRL1",-0.0195377827340255,0.189079977772055
"247","PRNP","ACY1",0.0602015087769645,5.12267528453189e-05
"248","PRNP","ACY3",0.015040572560231,0.312031070494639
"249","PRNP","ACYP1",0.00636374645433084,0.668850118549136
"250","PRNP","ACYP2",0.0726841665175423,9.99461258141023e-07
"251","PRNP","ADA",0.0200357415397756,0.178049662138572
"252","PRNP","ADAD1",-0.0407615467749677,0.00612863695991366
"253","PRNP","ADAD2",-0.0195974571613146,0.187732170116717
"254","PRNP","ADAL",0.0121068691865372,0.415781907730502
"255","PRNP","ADAM10",0.0516944421868579,0.000507380156396119
"256","PRNP","ADAM11",-0.0192951689472163,0.19463311779679
"257","PRNP","ADAM12",0.102804660071997,4.2651409914707e-12
"258","PRNP","ADAM15",0.0974420559437352,5.20549696162322e-11
"259","PRNP","ADAM17",0.05973026411449,5.8644617976889e-05
"260","PRNP","ADAM18",0.00265295584422937,0.858478182005596
"261","PRNP","ADAM19",0.0748584837087111,4.69231222194802e-07
"262","PRNP","ADAM1A",0.0307769342642672,0.0385385615468962
"263","PRNP","ADAM2",-0.0210654649130531,0.156770667701813
"264","PRNP","ADAM20",0.0175516785292354,0.238087552573509
"265","PRNP","ADAM20P1",-0.00847699814698263,0.5688342448773
"266","PRNP","ADAM21",0.00193656612709725,0.896438825719642
"267","PRNP","ADAM21P1",0.00643853645471287,0.665193747470991
"268","PRNP","ADAM22",-0.0386231144757494,0.00940640419146586
"269","PRNP","ADAM23",-0.00137744431694704,0.926236189397703
"270","PRNP","ADAM28",0.0243595618070353,0.10152470984196
"271","PRNP","ADAM29",0.0204004615012348,0.170279691735037
"272","PRNP","ADAM30",-0.0201955310012488,0.174613648146103
"273","PRNP","ADAM32",0.0265609543422986,0.0741739062122369
"274","PRNP","ADAM33",0.0659334449088346,9.14887649706297e-06
"275","PRNP","ADAM3A",0.0102551240866769,0.490641346030443
"276","PRNP","ADAM5",-0.0256872388518499,0.0842063547179137
"277","PRNP","ADAM6",-0.00489173116232935,0.742316905079245
"278","PRNP","ADAM7",0.00412699440603334,0.781483596286785
"279","PRNP","ADAM8",-0.0076881216983408,0.605334622064822
"280","PRNP","ADAM9",0.170020694805523,1.15593824730263e-30
"281","PRNP","ADAMDEC1",0.0231380361677702,0.119857974293096
"282","PRNP","ADAMTS1",0.0587979473987981,7.64161721553215e-05
"283","PRNP","ADAMTS10",-0.0276717610715516,0.0628515368022649
"284","PRNP","ADAMTS12",0.0232433567472158,0.11818161531857
"285","PRNP","ADAMTS13",-0.00689982071832333,0.642820645556222
"286","PRNP","ADAMTS14",-0.00612788429618265,0.68043223872614
"287","PRNP","ADAMTS15",0.00615262488964837,0.679213737889613
"288","PRNP","ADAMTS16",0.0189441351896084,0.20287822540185
"289","PRNP","ADAMTS17",-0.0130361312717429,0.380907048673665
"290","PRNP","ADAMTS18",0.00086324307898414,0.953732214167386
"291","PRNP","ADAMTS19",0.0165673351031564,0.265448271840652
"292","PRNP","ADAMTS2",0.00405814990530665,0.785038542796602
"293","PRNP","ADAMTS20",-0.0569315625177836,0.000128346371258592
"294","PRNP","ADAMTS3",0.0755542987779832,3.66752039360249e-07
"295","PRNP","ADAMTS4",-0.0168971413971365,0.256049627226483
"296","PRNP","ADAMTS5",0.0311504981716192,0.036241599928278
"297","PRNP","ADAMTS6",-0.00252135945610543,0.86542951251815
"298","PRNP","ADAMTS7",-0.0531038926010374,0.000354593454314961
"299","PRNP","ADAMTS8",0.0330044853264334,0.0264926102628874
"300","PRNP","ADAMTS9",0.102523500972213,4.87885357819246e-12
"301","PRNP","ADAMTS9-AS2",0.0618175072325317,3.19815140203478e-05
"302","PRNP","ADAMTSL1",0.0566121189062841,0.000140045640655951
"303","PRNP","ADAMTSL2",-0.0402748107799914,0.00676770946439164
"304","PRNP","ADAMTSL3",-0.00700661691601184,0.63768574593784
"305","PRNP","ADAMTSL4",0.0186202031219456,0.210709779748983
"306","PRNP","ADAMTSL5",0.000345665221973509,0.981464437316104
"307","PRNP","ADAP1",-0.00841175678475876,0.57181264235567
"308","PRNP","ADAP2",-0.0148194785968627,0.319198314002984
"309","PRNP","ADAR",0.0605627604851472,4.61518601838657e-05
"310","PRNP","ADARB1",0.00353763624322585,0.812056703235992
"311","PRNP","ADARB2",0.00991606427552444,0.505092605199696
"312","PRNP","ADARB2-AS1",0.011147253401595,0.453702694923945
"313","PRNP","ADAT1",-0.0161723524259614,0.277013431241682
"314","PRNP","ADAT2",0.0255862226954914,0.0854339465281168
"315","PRNP","ADAT3",0.0307229403501944,0.0388805774796088
"316","PRNP","ADC",0.0541409143242645,0.000270939324769459
"317","PRNP","ADCK1",0.0268934226929938,0.0706225150310192
"318","PRNP","ADCK2",0.0311318943515137,0.0363531663838236
"319","PRNP","ADCK3",0.0488461768824332,0.00101972516794962
"320","PRNP","ADCK4",0.0634085587221825,1.98891552669504e-05
"321","PRNP","ADCK5",0.0334278285494781,0.0246150524300585
"322","PRNP","ADCY1",-0.00568349129674756,0.702458477248458
"323","PRNP","ADCY10",-0.0246720696303015,0.0972125087316424
"324","PRNP","ADCY10P1",-0.00260050663306574,0.861247429335926
"325","PRNP","ADCY2",0.0475781522580205,0.0013759389325152
"326","PRNP","ADCY3",0.0352682194420505,0.0177305513839997
"327","PRNP","ADCY4",-0.0159694916724704,0.283084728174026
"328","PRNP","ADCY5",0.0114894191557891,0.439962611619683
"329","PRNP","ADCY6",0.0105861054898105,0.476751552284547
"330","PRNP","ADCY7",0.00842535994497802,0.571191019949984
"331","PRNP","ADCY8",0.00891559828262385,0.549006035924484
"332","PRNP","ADCY9",0.00297754186162624,0.841380451931503
"333","PRNP","ADCYAP1",-0.0395014723719197,0.00790681322823184
"334","PRNP","ADCYAP1R1",0.061506812328187,3.5044506811591e-05
"335","PRNP","ADD1",0.076452629784553,2.65966660007594e-07
"336","PRNP","ADD2",-0.0171215742477429,0.249787532779189
"337","PRNP","ADD3",0.0691747014949162,3.24026574872891e-06
"338","PRNP","ADGB",-0.0109669573609399,0.461038952199648
"339","PRNP","ADH1A",0.0162263842916791,0.275411414352669
"340","PRNP","ADH1B",0.0238018812466131,0.109597023043918
"341","PRNP","ADH1C",-0.0162151721885343,0.275743326630817
"342","PRNP","ADH4",-0.044638131779281,0.00268450222005142
"343","PRNP","ADH5",0.0489881536814822,0.000985664329411214
"344","PRNP","ADH6",-0.0115205372793978,0.438724977196295
"345","PRNP","ADH7",-0.0119564395297664,0.421599643532365
"346","PRNP","ADHFE1",0.0286218918783163,0.0543371886437585
"347","PRNP","ADI1",0.0515292200851802,0.000528848300292232
"348","PRNP","ADIG",0.0141584224848656,0.341265105161641
"349","PRNP","ADIPOQ",-0.0291972982386461,0.0496650625542391
"350","PRNP","ADIPOQ-AS1",-0.0321743540470797,0.0305354938126697
"351","PRNP","ADIPOR1",0.112746156212943,2.91174464809767e-14
"352","PRNP","ADIPOR2",0.0510317831178583,0.000598700574054299
"353","PRNP","ADIRF",0.0427896118029,0.00401083705780452
"354","PRNP","ADK",0.024575176971703,0.0985335563239962
"355","PRNP","ADM",0.0452875489963092,0.00232336196514381
"356","PRNP","ADM2",-0.0327177661681138,0.0278333839175566
"357","PRNP","ADM5",-0.00308573205515849,0.835697640798266
"358","PRNP","ADNP",0.0329460822894752,0.0267611020233533
"359","PRNP","ADNP2",0.0355866715855262,0.0167284819654707
"360","PRNP","ADO",0.0228625904356271,0.124330218060049
"361","PRNP","ADORA1",0.0530457984866757,0.000359929650540267
"362","PRNP","ADORA2A",-0.0155141972941716,0.297037032453351
"363","PRNP","ADORA2A-AS1",-0.0253965909677646,0.0877774695775458
"364","PRNP","ADORA2B",0.0507419196681116,0.000643269419769465
"365","PRNP","ADORA3",0.00984967358719378,0.507948298408012
"366","PRNP","ADPGK",0.0262446859936112,0.077686381796941
"367","PRNP","ADPGK-AS1",0.0253630478342129,0.0881973509626292
"368","PRNP","ADPRH",0.0445333443578216,0.00274736142379206
"369","PRNP","ADPRHL1",-0.00963114947484171,0.517407257096595
"370","PRNP","ADPRHL2",0.0478299191400728,0.00129718324178052
"371","PRNP","ADPRM",0.0251828282903108,0.0904810670981713
"372","PRNP","ADRA1A",-0.0457003782198844,0.00211751331633735
"373","PRNP","ADRA1B",0.00319000320862179,0.830228780062593
"374","PRNP","ADRA1D",0.0597013670532621,5.91310964579926e-05
"375","PRNP","ADRA2A",-0.0355078712031718,0.0169716996393285
"376","PRNP","ADRA2B",0.0130270290290947,0.381239700262713
"377","PRNP","ADRA2C",-0.0135375377113598,0.362858678912376
"378","PRNP","ADRB1",0.0146567193809049,0.324542799125068
"379","PRNP","ADRB2",0.00156979028794779,0.915971643500665
"380","PRNP","ADRB3",0.0127423263246953,0.39173428356885
"381","PRNP","ADRBK1",0.0281495381456332,0.0584414887764878
"382","PRNP","ADRBK2",0.00900606742921064,0.544958932434923
"383","PRNP","ADRM1",0.0670978392851579,6.3349069838059e-06
"384","PRNP","ADSL",0.00570650621848414,0.701311398894158
"385","PRNP","ADSS",0.0536457074629374,0.000308266608379298
"386","PRNP","ADSSL1",0.0393983642501149,0.00807099958169456
"387","PRNP","ADTRP",-0.0248104155197877,0.0953508589872203
"388","PRNP","AEBP1",0.0488011020251586,0.00103076451697085
"389","PRNP","AEBP2",0.0408281651465085,0.0060455313882761
"390","PRNP","AEN",0.00578153468607654,0.697576667400641
"391","PRNP","AES",-0.0135067439651145,0.363951445659855
"392","PRNP","AFAP1",0.0420686092144681,0.00467254656554336
"393","PRNP","AFAP1-AS1",-0.00656945390975664,0.658812555221817
"394","PRNP","AFAP1L1",0.0707085268525249,1.95092186809924e-06
"395","PRNP","AFAP1L2",-0.0338592295312655,0.0228214176382332
"396","PRNP","AFF1",0.067281254893527,5.97529486750825e-06
"397","PRNP","AFF2",0.0306731124302001,0.0391984882033401
"398","PRNP","AFF3",-0.00178671730262509,0.904412198486825
"399","PRNP","AFF4",0.0274328796943167,0.0651575872269817
"400","PRNP","AFG3L1P",-0.0112692816147688,0.448774948415571
"401","PRNP","AFG3L2",0.0422690589098637,0.00447931125369318
"402","PRNP","AFM",-0.0221226407583158,0.136989283783797
"403","PRNP","AFMID",-0.00318194330989182,0.830651219825892
"404","PRNP","AFP",0.016558758872277,0.265695800865795
"405","PRNP","AFTPH",0.0441240226291774,0.00300599399667653
"406","PRNP","AGA",0.0711733484137223,1.66945146336523e-06
"407","PRNP","AGAP1",0.0384765791468803,0.0096798946528386
"408","PRNP","AGAP11",-0.00516006515898241,0.728724735996784
"409","PRNP","AGAP2",-0.104443364950821,1.9342676640381e-12
"410","PRNP","AGAP3",-0.0273439243308526,0.0660339560840541
"411","PRNP","AGAP4",-0.0203253697949627,0.171858312167945
"412","PRNP","AGAP5",0.00800176507846896,0.590697148200535
"413","PRNP","AGAP6",-0.00228497403244309,0.877941951945036
"414","PRNP","AGAP7",3.86540902567732e-05,0.997927072507753
"415","PRNP","AGAP8",0.0105121175020266,0.479837688599741
"416","PRNP","AGAP9",0.017116318020527,0.249932957200882
"417","PRNP","AGBL1",0.0414100089323333,0.00536172093605063
"418","PRNP","AGBL2",0.0285352392505041,0.055071576273284
"419","PRNP","AGBL3",0.0139944805118976,0.346885282911846
"420","PRNP","AGBL4",0.00584736982097326,0.694305575233169
"421","PRNP","AGBL5",0.0383865671013218,0.00985138355227609
"422","PRNP","AGER",-0.00161862726090866,0.913367617029895
"423","PRNP","AGFG1",0.0415580565844396,0.00519926093641207
"424","PRNP","AGFG2",0.0584735914186411,8.37132194536089e-05
"425","PRNP","AGGF1",0.0608951012629842,4.19072519337143e-05
"426","PRNP","AGK",0.0585695069881993,8.1489564489163e-05
"427","PRNP","AGL",0.0307783347999377,0.0385297241940977
"428","PRNP","AGMAT",-0.0619427106909828,3.08205600737299e-05
"429","PRNP","AGMO",0.0511625207120308,0.000579553917567972
"430","PRNP","AGO1",-0.0135040539722477,0.364047002085699
"431","PRNP","AGO2",-0.000562797465705509,0.969825662025249
