"","population","fc","mean.p","mean.np","pval","p.adj","gene"
"CENPF","PRNP_negative_cells",0.188603532537976,3.72202947643535,3.53342594389737,0.626850334147637,1,"CENPF"
"CENPH","PRNP_negative_cells",0.267271520160882,4.82145254868388,4.554181028523,0.797779312825342,1,"CENPH"
"CENPI","PRNP_negative_cells",0.215136778594345,1.74727684881243,1.53214007021808,0.395912130972759,1,"CENPI"
"CENPJ","PRNP_negative_cells",0.124027545591759,2.79946813402079,2.67544058842903,4.32667225267746e-06,0.0565842197205158,"CENPJ"
"CENPK","PRNP_negative_cells",0.0929738019722004,4.94901492609092,4.85604112411871,0.000276449103921017,1,"CENPK"
"CENPL","PRNP_negative_cells",0.451625249392248,4.16272316862474,3.71109791923249,0.0163601957110836,1,"CENPL"
"CENPM","PRNP_negative_cells",0.348372335193243,4.2670786368921,3.91870630169886,0.181115816370978,1,"CENPM"
"CENPN","PRNP_positive_cells",0.0542588506992359,3.21125348713828,3.15699463643904,0.238466572541136,1,"CENPN"
"CENPO","PRNP_positive_cells",0.0949853016950937,2.3191191745456,2.22413387285051,2.57642004092349e-05,0.336944212951975,"CENPO"
"CENPP","PRNP_negative_cells",0.256265035947661,2.6451823705564,2.38891733460874,0.00837484464223689,1,"CENPP"
"CENPQ","PRNP_positive_cells",0.24148850765159,3.94932295934851,3.70783445169692,1.46510692822248e-08,0.000191606684072936,"CENPQ"
"CENPT","PRNP_negative_cells",0.429483919607534,4.50983128039898,4.08034736079144,0.018934647827633,1,"CENPT"
"CENPV","PRNP_negative_cells",0.738368615721071,3.67918874350071,2.94082012777964,0.966112464429404,1,"CENPV"
"CENPW","PRNP_positive_cells",0.174179091988685,3.85392975605587,3.67975066406719,0.00124167438612184,1,"CENPW"
"CEP104","PRNP_negative_cells",0.357257183170166,1.78889220421331,1.43163502104314,0.106531839825671,1,"CEP104"
"CEP112","PRNP_negative_cells",0.0281865425354582,2.87404449220305,2.84585794966759,8.06884288643768e-10,1.05524327268832e-05,"CEP112"
"CEP120","PRNP_negative_cells",0.297265257494988,1.9100627963704,1.61279753887541,0.129958653003279,1,"CEP120"
"CEP128","PRNP_negative_cells",0.0423785595531316,1.38088372202544,1.33850516247231,0.000858648035224434,1,"CEP128"
"CEP135","PRNP_negative_cells",0.263452510688792,2.88403468150344,2.62058217081464,0.115078453114131,1,"CEP135"
"CEP152","PRNP_negative_cells",0.00866266427256712,1.82183363565725,1.81317097138469,0.00576509668499025,1,"CEP152"
"CEP164","PRNP_negative_cells",0.233847163026103,1.90425735609377,1.67041019306767,0.00437446345858645,1,"CEP164"
"CEP170","PRNP_negative_cells",0.821312762915233,6.78188492999444,5.96057216707921,0.038671824338061,1,"CEP170"
"CEP170B","PRNP_negative_cells",0.0539527664558362,0.380706377550758,0.326753611094922,0.000640145644431973,1,"CEP170B"
"CEP19","PRNP_negative_cells",0.135845881251096,2.73663124971643,2.60078536846534,0.0643546897920969,1,"CEP19"
"CEP192","PRNP_negative_cells",0.278040226211725,2.25044016089555,1.97239993468383,0.0260689280970135,1,"CEP192"
"CEP250","PRNP_negative_cells",0.257157057976585,2.07151204028305,1.81435498230647,0.000536108153242227,1,"CEP250"
"CEP290","PRNP_positive_cells",0.0335033385370829,1.9924290533171,1.95892571478002,0.000582779808623247,1,"CEP290"
"CEP350","PRNP_negative_cells",0.301510924670952,2.30029506435841,1.99878413968746,0.0158617175895604,1,"CEP350"
"CEP41","PRNP_negative_cells",0.0753132265392376,3.81434250831065,3.73902928177141,0.000374154861635103,1,"CEP41"
"CEP44","PRNP_negative_cells",0.122425544509555,3.17292706669864,3.05050152218908,0.0125438920893011,1,"CEP44"
"CEP57","PRNP_negative_cells",0.0899174527131503,4.46147834662959,4.37156089391644,0.00384598064470233,1,"CEP57"
"CEP57L1","PRNP_negative_cells",0.0244845044262467,3.00070858122439,2.97622407679815,6.15271098128406e-05,0.80465154213233,"CEP57L1"
"CEP63","PRNP_negative_cells",0.1791800076933,4.27995840993897,4.10077840224567,6.33876243475884e-05,0.828983351217761,"CEP63"
"CEP68","PRNP_negative_cells",0.196044565541031,3.85518173166635,3.65913716612532,0.0491248418777766,1,"CEP68"
"CEP70","PRNP_positive_cells",0.07903559855355,3.79935465807854,3.72031905952499,7.51098973230497e-06,0.0982287237190843,"CEP70"
"CEP72","PRNP_positive_cells",0.163818480831047,2.18792646902719,2.02410798819615,0.00728723345729813,1,"CEP72"
"CEP76","PRNP_positive_cells",0.229622224749925,2.91837246789346,2.68875024314353,7.71173436045417e-06,0.10085406196602,"CEP76"
"CEP78","PRNP_negative_cells",0.188300425821072,4.16148875125377,3.9731883254327,0.000537366692453033,1,"CEP78"
"CEP85","PRNP_positive_cells",0.00790071206746434,2.19852938489434,2.19062867282688,6.70391592418584e-05,0.876738124565024,"CEP85"
"CEP85L","PRNP_negative_cells",0.194260098936979,4.13577128195028,3.94151118301331,3.07170861987691e-05,0.401718053307502,"CEP85L"
"CEP89","PRNP_positive_cells",0.187855326416158,3.11318889738364,2.92533357096749,2.20717170541916e-10,2.88653915634718e-06,"CEP89"
"CEP95","PRNP_negative_cells",0.541045367405238,4.97226460511334,4.4312192377081,0.702343726451511,1,"CEP95"
"CEP97","PRNP_negative_cells",0.437660512956393,3.73989365769423,3.30223314473783,0.000592446906992707,1,"CEP97"
"CEPT1","PRNP_positive_cells",0.0321868354996599,4.81308212731831,4.78089529181865,2.80201798758046e-06,0.0366447912415773,"CEPT1"
"CERCAM","PRNP_positive_cells",0.563325217920061,2.84328719836561,2.27996198044555,1.37781931283808e-17,1.80191209732964e-13,"CERCAM"
"CERK","PRNP_negative_cells",0.641942680086861,2.36521472071937,1.72327204063251,0.910536352284923,1,"CERK"
"CERKL","PRNP_positive_cells",0.110039566279129,2.68110407371898,2.57106450743985,0.0150582554909881,1,"CERKL"
"CERS1","PRNP_negative_cells",0.479264694159764,2.56324891947487,2.08398422531511,2.6530845405373e-06,0.0346970396211468,"CERS1"
"CERS2","PRNP_negative_cells",0.0109376337321496,4.18237355064614,4.17143591691399,1.11595759200831e-11,1.45944933882847e-07,"CERS2"
"CERS4","PRNP_negative_cells",0.0362062536319758,4.37455557001196,4.33834931637998,3.60246871380978e-14,4.71130858392043e-10,"CERS4"
"CERS5","PRNP_negative_cells",0.0681171525980231,6.25047796136609,6.18236080876807,1.43968950189891e-07,0.00188282593058339,"CERS5"
"CERS6","PRNP_negative_cells",0.450557069728721,2.3579929855674,1.90743591583868,0.208153651562585,1,"CERS6"
"CERS6-AS1","PRNP_negative_cells",0.469736980184229,3.02115378698849,2.55141680680426,0.00668570635378083,1,"CERS6-AS1"
"CES2","PRNP_negative_cells",0.0435499483028621,3.51612484677247,3.47257489846961,1.76735613516495e-08,0.000231134835356872,"CES2"
"CES3","PRNP_negative_cells",0.109453127621329,1.66421118256561,1.55475805494428,0.895253742662917,1,"CES3"
"CETN2","PRNP_positive_cells",0.169198430941455,5.03801995779148,4.86882152685002,2.97010953677744e-15,3.88430925219753e-11,"CETN2"
"CETN3","PRNP_negative_cells",0.476144190798665,5.23092942594173,4.75478523514306,0.265117535247048,1,"CETN3"
"CFDP1","PRNP_negative_cells",0.246817596123869,5.51000335423489,5.26318575811102,0.000272177068232217,1,"CFDP1"
"CFL1","PRNP_negative_cells",0.106309147350787,9.51338092269302,9.40707177534223,0.119933820391257,1,"CFL1"
"CFL1P1","PRNP_positive_cells",0.108350923190775,0.493081827403056,0.384730904212281,0.00109146325268125,1,"CFL1P1"
"CFL2","PRNP_positive_cells",0.190987637150618,5.67801069675871,5.48702305960809,4.16455147962125e-22,5.44640042504867e-18,"CFL2"
"CFLAR","PRNP_negative_cells",0.339903895276634,5.5542681247063,5.21436422942967,1.06729487649035e-07,0.00139580823947408,"CFLAR"
"CGGBP1","PRNP_positive_cells",0.0969043336169397,4.37635026277074,4.2794459291538,1.25540168601197e-10,1.64181432496646e-06,"CGGBP1"
"CGNL1","PRNP_positive_cells",0.134573556375415,0.860311749557147,0.725738193181732,0.0912002517636253,1,"CGNL1"
"CGREF1","PRNP_negative_cells",0.0656812458574538,1.35613757630668,1.29045633044922,0.221097777410985,1,"CGREF1"
"CGRRF1","PRNP_negative_cells",0.0690681376181521,5.37258962127193,5.30352148365378,1.7944778814662e-07,0.00234681817338149,"CGRRF1"
"CHAC2","PRNP_negative_cells",0.342369251859979,3.81202718650226,3.46965793464228,0.00372030222465176,1,"CHAC2"
"CHAF1A","PRNP_negative_cells",0.114445407277373,1.97289536005952,1.85844995278214,0.00128250019979981,1,"CHAF1A"
"CHAF1B","PRNP_negative_cells",0.240509208576904,3.55432403665814,3.31381482808124,0.00609469789598745,1,"CHAF1B"
"CHAMP1","PRNP_negative_cells",0.18643164593241,2.3437758923085,2.15734424637609,0.000308459977414153,1,"CHAMP1"
"CHCHD1","PRNP_negative_cells",0.178722554154513,3.72779313831761,3.5490705841631,0.00426486231237479,1,"CHCHD1"
"CHCHD2","PRNP_positive_cells",0.0761296220553778,10.6090918842304,10.532962262175,0.00890963791771492,1,"CHCHD2"
"CHCHD3","PRNP_negative_cells",0.0411874613459267,6.76653771286489,6.72535025151896,2.61088459131504e-09,3.41451486852181e-05,"CHCHD3"
"CHCHD4","PRNP_positive_cells",0.292286854633136,3.01822350266076,2.72593664802762,5.53827727688415e-05,0.724295902270909,"CHCHD4"
"CHCHD5","PRNP_negative_cells",0.333086386205705,4.41387552561254,4.08078913940683,2.79032151232612e-07,0.0036491824738201,"CHCHD5"
"CHCHD6","PRNP_positive_cells",0.0909294100234241,4.80318906451356,4.71225965449014,6.7520903687387e-12,8.83038378423647e-08,"CHCHD6"
"CHCHD7","PRNP_negative_cells",0.0952500292146441,4.58062867735721,4.48537864814256,9.8565096787951e-05,1,"CHCHD7"
"CHD1","PRNP_negative_cells",0.0605931285088537,3.09324824276789,3.03265511425904,1.06864479160822e-08,0.000139757365846524,"CHD1"
"CHD1L","PRNP_negative_cells",0.0961289519026032,4.38534917732768,4.28922022542508,1.30605460130391e-06,0.0170805820758525,"CHD1L"
"CHD2","PRNP_negative_cells",0.416480077206955,4.46303375136433,4.04655367415738,0.025340256630478,1,"CHD2"
"CHD3","PRNP_negative_cells",0.334708927152112,2.44942023254536,2.11471130539325,0.268135772191585,1,"CHD3"
"CHD4","PRNP_negative_cells",0.156195638387642,4.85331768022608,4.69712204183844,0.0295281899142496,1,"CHD4"
"CHD6","PRNP_negative_cells",0.0998092461278111,2.6439501237333,2.54414087760549,0.000370886062924336,1,"CHD6"
"CHD7","PRNP_negative_cells",0.725082274379981,5.34473882323825,4.61965654885826,5.42950822157879e-21,7.10071085218074e-17,"CHD7"
"CHD8","PRNP_negative_cells",0.24263860746041,2.55068931408896,2.30805070662855,8.25361382665526e-07,0.0107940761624998,"CHD8"
"CHD9","PRNP_negative_cells",0.479102230866696,4.44538774433226,3.96628551346557,0.19878764396199,1,"CHD9"
"CHDH","PRNP_positive_cells",0.206629508111796,2.67670436309084,2.47007485497905,0.00138247571923689,1,"CHDH"
"CHEK1","PRNP_negative_cells",0.0727304732727996,3.73387243628734,3.66114196301454,0.582849592413754,1,"CHEK1"
"CHERP","PRNP_negative_cells",0.0641688473423545,2.62522671185801,2.56105786451566,2.19970632088491e-09,2.87677592645328e-05,"CHERP"
"CHFR","PRNP_negative_cells",0.0660420148943399,3.80174177441117,3.73569975951683,2.03946394907221e-07,0.00266721095259663,"CHFR"
"CHGB","PRNP_negative_cells",0.377932866560021,4.68610391194134,4.30817104538132,0.209748739403916,1,"CHGB"
"CHI3L1","PRNP_positive_cells",0.384490655662624,11.582638802015,11.1981481463524,5.34772192884822e-11,6.9937507385477e-07,"CHI3L1"
"CHIAP2","PRNP_negative_cells",0.110532566410707,0.306496836168692,0.195964269757985,0.534300751765668,1,"CHIAP2"
"CHIC1","PRNP_negative_cells",0.190751619865592,1.96550485152349,1.7747532316579,0.0185602714366837,1,"CHIC1"
"CHIC2","PRNP_negative_cells",1.31198175680244,8.78838935498332,7.47640759818088,0.0107111582085643,1,"CHIC2"
"CHID1","PRNP_negative_cells",0.142618875896795,4.76004768925002,4.61742881335322,1.63919412813912e-06,0.0214373808078034,"CHID1"
"CHKA","PRNP_negative_cells",0.0215281750159013,3.05281016567405,3.03128199065815,9.23138898478909e-08,0.00120728105143072,"CHKA"
"CHKB","PRNP_negative_cells",0.700703508278963,3.25455304156555,2.55384953328659,0.272531490602823,1,"CHKB"
"CHL1","PRNP_positive_cells",0.0344930923147704,3.7857118644276,3.75121877211282,2.6272912571947e-05,0.343597150615923,"CHL1"
"CHM","PRNP_negative_cells",0.112817416602002,3.52230103511736,3.40948361851535,0.00552746288444509,1,"CHM"
"CHML","PRNP_negative_cells",0.303048723329955,1.48995621623157,1.18690749290161,0.029365709418656,1,"CHML"
"CHMP1A","PRNP_negative_cells",0.113224376025081,5.3745861869101,5.26136181088502,0.00022108081228861,1,"CHMP1A"
"CHMP1B","PRNP_negative_cells",0.523923221824707,5.73513250298091,5.21120928115621,0.315731808283619,1,"CHMP1B"
"CHMP2A","PRNP_positive_cells",0.0993508547167643,7.66387517454991,7.56452431983314,2.95266946314507e-14,3.86150112390112e-10,"CHMP2A"
"CHMP2B","PRNP_positive_cells",0.0856034379048758,4.50999242120232,4.42438898329744,1.64656033364113e-15,2.15337160433586e-11,"CHMP2B"
"CHMP3","PRNP_negative_cells",0.13874110720875,5.79086862810398,5.65212752089523,0.000264393065978245,1,"CHMP3"
"CHMP4A","PRNP_negative_cells",0.00472099433093831,4.71733457702448,4.71261358269354,2.62450653851763e-11,3.43232965107336e-07,"CHMP4A"
"CHMP4C","PRNP_negative_cells",0.0752859278452768,0.351518923731688,0.276232995886411,0.00501719591313898,1,"CHMP4C"
"CHMP5","PRNP_negative_cells",0.161615783706044,6.21149404287786,6.04987825917182,0.00197253288626038,1,"CHMP5"
"CHMP6","PRNP_negative_cells",0.276564842868384,4.54002699124153,4.26346214837315,2.97700760203791e-05,0.389333054194518,"CHMP6"
"CHMP7","PRNP_positive_cells",0.00727886436035163,3.98594978103353,3.97867091667318,1.52288919248999e-10,1.99163448593841e-06,"CHMP7"
"CHN1","PRNP_negative_cells",0.209505125710562,5.416917708354,5.20741258264344,0.000317454012385606,1,"CHN1"
"CHN2","PRNP_negative_cells",0.254708517493023,2.61441822753519,2.35970971004217,0.423082048584078,1,"CHN2"
"CHORDC1","PRNP_negative_cells",0.0181763205878749,4.26122247680297,4.24304615621509,5.94741616444011e-08,0.000777803085985478,"CHORDC1"
"CHP1","PRNP_negative_cells",0.313286059968024,5.82698255403472,5.5136964940667,0.31692844921749,1,"CHP1"
"CHP2","PRNP_negative_cells",0.256314675950071,1.37685921673622,1.12054454078615,0.000756434429699145,1,"CHP2"
"CHPF","PRNP_positive_cells",0.0874638645440777,4.19082812561844,4.10336426107436,2.15108504277818e-18,2.8131890189453e-14,"CHPF"
"CHPF2","PRNP_positive_cells",0.276793712013721,2.31264362189108,2.03584990987736,1.32372341414107e-13,1.73116548101369e-09,"CHPF2"
"CHPT1","PRNP_positive_cells",0.615727005257097,3.43810962644725,2.82238262119015,1.32765021610389e-16,1.73630095262067e-12,"CHPT1"
"CHRAC1","PRNP_negative_cells",0.178316545337541,3.78339448289135,3.60507793755381,0.0135618176135763,1,"CHRAC1"
"CHRD","PRNP_positive_cells",0.321724211990583,2.14347637931529,1.82175216732471,1.58224373154282e-05,0.20692583521117,"CHRD"
"CHRDL1","PRNP_negative_cells",0.213679973948468,3.35838624605817,3.1447062721097,0.877713010588611,1,"CHRDL1"
"CHRM3","PRNP_negative_cells",0.40082350173494,3.2937005891541,2.89287708741916,8.78656885500748e-09,0.000114910747485788,"CHRM3"
"CHRNA1","PRNP_positive_cells",0.126699622458418,5.61549577810054,5.48879615564212,0.188805593859981,1,"CHRNA1"
"CHRNA5","PRNP_negative_cells",0.306929130684434,1.19289306950531,0.885963938820873,0.00209711996528089,1,"CHRNA5"
"CHRNA7","PRNP_negative_cells",0.682644153434179,2.1829080441435,1.50026389070932,0.0460114972238985,1,"CHRNA7"
"CHRNB1","PRNP_negative_cells",0.229755893123661,2.85381588089886,2.6240599877752,0.691436691077233,1,"CHRNB1"
"CHRNB2","PRNP_negative_cells",0.366923166754794,1.8855379011119,1.51861473435711,0.804688142274748,1,"CHRNB2"
"CHST1","PRNP_negative_cells",0.213522332386548,0.386759765442945,0.173237433056397,0.00540160372537018,1,"CHST1"
"CHST10","PRNP_negative_cells",0.057686456242152,2.78452091153946,2.72683445529731,3.24478465959558e-05,0.42435293778191,"CHST10"
"CHST11","PRNP_negative_cells",0.287748162406206,2.87226087718869,2.58451271478249,4.36038471539648e-05,0.570251113079552,"CHST11"
"CHST12","PRNP_negative_cells",0.103135851560426,3.81352226770284,3.71038641614241,1.65974008675607e-11,2.17060808545959e-07,"CHST12"
"CHST14","PRNP_negative_cells",0.0210686896637209,1.69002427049569,1.66895558083197,1.39820232712102e-05,0.182856900340887,"CHST14"
"CHST3","PRNP_positive_cells",0.0620048744455808,1.89125323865223,1.82924836420665,3.00530358208801e-06,0.039303360246547,"CHST3"
"CHST5","PRNP_negative_cells",0.0195805759517457,0.594203705035019,0.574623129083273,0.870294879343971,1,"CHST5"
"CHST6","PRNP_negative_cells",0.0820455690408608,1.19850059742691,1.11645502838605,6.14617499882526e-08,0.000803796766346367,"CHST6"
"CHST7","PRNP_positive_cells",0.503905701410819,2.1580865278861,1.65418082647528,2.14114322091255e-13,2.80018710430943e-09,"CHST7"
"CHST8","PRNP_negative_cells",0.520353616198325,3.72364424943961,3.20329063324128,0.0845154739501834,1,"CHST8"
"CHST9","PRNP_positive_cells",0.36466804651626,4.5030519482453,4.13838390172904,3.02600385302077e-05,0.395740783898056,"CHST9"
"CHSY1","PRNP_positive_cells",0.0148531416817022,1.9707448218657,1.95589168018399,1.68907315101724e-05,0.220896986690035,"CHSY1"
"CHTF18","PRNP_negative_cells",0.258190413179049,2.90619847227956,2.64800805910051,0.000239231675034689,1,"CHTF18"
"CHTF8","PRNP_negative_cells",0.431693400415996,4.61700945783708,4.18531605742108,0.0301750183710993,1,"CHTF8"
"CHTOP","PRNP_negative_cells",0.340360513335478,6.68677888868975,6.34641837535427,0.54302455470605,1,"CHTOP"
"CHUK","PRNP_negative_cells",0.0966551983703667,1.94719405509118,1.85053885672081,0.0193071007208333,1,"CHUK"
"CHURC1","PRNP_positive_cells",0.0558524266787437,4.74541336251247,4.68956093583372,7.92116063721972e-09,0.000103592938813559,"CHURC1"
"CHURC1-FNTB","PRNP_negative_cells",0.292799378433399,2.60546729673786,2.31266791830446,0.00030932921511376,1,"CHURC1-FNTB"
"CIAO1","PRNP_negative_cells",0.121790455390797,5.77341061599034,5.65162016059954,4.30503748072788e-05,0.563012801729592,"CIAO1"
"CIAPIN1","PRNP_negative_cells",0.345133398171109,5.98420934406857,5.63907594589746,0.00447670850963321,1,"CIAPIN1"
"CIB1","PRNP_positive_cells",0.0292263812354729,5.1313577319597,5.10213135072423,4.03799984967933e-14,5.28089620341063e-10,"CIB1"
"CIC","PRNP_negative_cells",0.213033573527741,1.70237329102857,1.48933971750082,7.34360638337235e-05,0.960396842817436,"CIC"
"CIDEB","PRNP_negative_cells",0.43208490282084,1.19287840654941,0.760793503728566,1.25971577655516e-06,0.0164745629257883,"CIDEB"
"CIDECP","PRNP_negative_cells",0.125011807713266,4.4154494123349,4.29043760462164,4.02475188051389e-09,5.26357050933606e-05,"CIDECP"
"CIITA","PRNP_positive_cells",0.223403199915662,0.669539982778916,0.446136782863254,0.639210112915951,1,"CIITA"
"CINP","PRNP_negative_cells",0.176712421880634,5.06333007855474,4.8866176566741,2.51777800200556e-08,0.000329275007102287,"CINP"
"CIR1","PRNP_negative_cells",0.495910482762714,4.81840204738267,4.32249156461996,0.0491865209041846,1,"CIR1"
"CIRBP","PRNP_negative_cells",0.115604063878228,8.13107101450445,8.01546695062622,0.271347391900074,1,"CIRBP"
"CIRH1A","PRNP_negative_cells",0.138576301295892,5.35080643510578,5.21223013380989,3.42906926938416e-07,0.00448453679050061,"CIRH1A"
"CISD1","PRNP_negative_cells",0.201297841366034,3.46944065691317,3.26814281554713,0.000615046735733692,1,"CISD1"
"CISD2","PRNP_negative_cells",0.0984596281709345,3.6342846668413,3.53582503867037,5.60164522269977e-05,0.732583162224676,"CISD2"
"CISD3","PRNP_negative_cells",0.211447626280813,2.03085066697906,1.81940304069824,0.00029594840857329,1,"CISD3"
"CIT","PRNP_negative_cells",0.0830070165350749,2.2497804360205,2.16677341948542,0.16050854001794,1,"CIT"
"CITED1","PRNP_negative_cells",0.647061328256591,4.45681094888825,3.80974962063166,1.79235586034101e-10,2.34404299415398e-06,"CITED1"
"CITED2","PRNP_positive_cells",0.296126154237201,1.41807584584714,1.12194969160994,0.11254560556951,1,"CITED2"
"CIZ1","PRNP_negative_cells",0.0810322676399093,2.90974264525225,2.82871037761234,1.23184845194843e-08,0.000161101140545816,"CIZ1"
"CKAP2","PRNP_negative_cells",0.12480138060288,5.25975837600128,5.1349569953984,0.0459689835710368,1,"CKAP2"
"CKAP2L","PRNP_negative_cells",0.361059405062537,3.31725103732115,2.95619163225861,0.156060812627567,1,"CKAP2L"
"CKAP4","PRNP_positive_cells",0.0784598625343462,2.85259002930911,2.77413016677477,4.04655128534533e-09,5.29207977097463e-05,"CKAP4"
"CKAP5","PRNP_negative_cells",0.0187440109570738,3.97985623592692,3.96111222496985,9.61811410198483e-08,0.00125785696225758,"CKAP5"
"CKB","PRNP_positive_cells",0.157746798051102,11.0512124189305,10.8934656208794,3.56361713027624e-06,0.0466049848297527,"CKB"
"CKLF","PRNP_negative_cells",0.151248445546623,4.78457386814075,4.63332542259413,4.23695624785932e-09,5.54109138095042e-05,"CKLF"
"CKS1B","PRNP_negative_cells",0.259698208871205,6.28304288784825,6.02334467897705,2.80254974976608e-07,0.00366517456274408,"CKS1B"
"CKS2","PRNP_negative_cells",0.0129542463478947,7.05490792489813,7.04195367855023,0.00422573902304528,1,"CKS2"
"CLASP1","PRNP_negative_cells",0.165156474794429,4.1374417178738,3.97228524307937,0.36495164780508,1,"CLASP1"
"CLASP2","PRNP_negative_cells",0.328714497673867,5.46596348188036,5.13724898420649,0.00846332812966575,1,"CLASP2"
"CLASRP","PRNP_negative_cells",0.0420525651832575,2.14738493600304,2.10533237081978,0.000150595534079056,1,"CLASRP"
"CLCC1","PRNP_negative_cells",0.166231126523832,4.8034108022038,4.63717967567997,0.00189508003502774,1,"CLCC1"
"CLCN2","PRNP_negative_cells",0.423620199653678,2.3335829410171,1.90996274136342,0.000316881671084058,1,"CLCN2"
"CLCN3","PRNP_positive_cells",0.167929305317863,4.44683914436295,4.27890983904508,3.68602476670289e-17,4.82058318989403e-13,"CLCN3"
"CLCN4","PRNP_negative_cells",0.0119795298479333,1.77643942119089,1.76445989134295,4.4197529812933e-09,5.78015294893537e-05,"CLCN4"
"CLCN5","PRNP_positive_cells",0.384933921234684,2.66655201774147,2.28161809650678,0.509665650009864,1,"CLCN5"
"CLCN6","PRNP_negative_cells",0.209717683444685,3.08298293378056,2.87326525033587,3.32633381462883e-07,0.00435017936277159,"CLCN6"
"CLCN7","PRNP_negative_cells",0.209325513580232,2.00166331151447,1.79233779793424,4.49209378925715e-05,0.587476025759049,"CLCN7"
"CLDN10","PRNP_positive_cells",0.239463703577305,3.57248939628473,3.33302569270743,6.32867566906275e-05,0.827664204000027,"CLDN10"
"CLDN11","PRNP_positive_cells",1.98764987199987,3.73512002488782,1.74747015288795,0.24530519532432,1,"CLDN11"
"CLDN12","PRNP_positive_cells",0.11775941737765,5.57295311613008,5.45519369875243,2.62672208696549e-15,3.43522714533347e-11,"CLDN12"
"CLDN15","PRNP_negative_cells",0.227156635740503,2.07428841819049,1.84713178244999,0.00120310493658072,1,"CLDN15"
"CLDN16","PRNP_negative_cells",0.102468459857032,0.448206236855917,0.345737776998886,0.133273036898926,1,"CLDN16"
"CLDN18","PRNP_negative_cells",0.076276633277284,0.353404452948094,0.27712781967081,0.814882994175189,1,"CLDN18"
"CLDN19","PRNP_positive_cells",0.0644664394472915,0.471305484816488,0.406839045369197,0.293305662766765,1,"CLDN19"
"CLDND1","PRNP_positive_cells",0.26898177363618,7.51017828266108,7.2411965090249,2.11330192385268e-20,2.76377625601453e-16,"CLDND1"
"CLEC11A","PRNP_negative_cells",0.375581660534793,2.05509273291415,1.67951107237936,1.0596893419148e-12,1.38586172135618e-08,"CLEC11A"
"CLEC16A","PRNP_negative_cells",0.327229620091496,4.21473848681545,3.88750886672395,0.00352158857374971,1,"CLEC16A"
"CLEC18A","PRNP_negative_cells",0.482806160693204,1.93584814900486,1.45304198831166,0.168224413370939,1,"CLEC18A"
"CLEC18B","PRNP_negative_cells",0.0752960561052469,2.67181646335792,2.59652040725267,0.454687546756964,1,"CLEC18B"
"CLEC19A","PRNP_negative_cells",0.0289208668831805,0.221439093738974,0.192518226855794,0.274668074611242,1,"CLEC19A"
"CLEC2D","PRNP_negative_cells",0.071247300406017,2.12534232740216,2.05409502699615,0.136781673361556,1,"CLEC2D"
"CLEC4A","PRNP_negative_cells",0.174878674463811,2.31865622447617,2.14377755001236,0.204259024098854,1,"CLEC4A"
"CLEC4E","PRNP_negative_cells",0.125003104082431,0.468782186894595,0.343779082812164,0.444438630775456,1,"CLEC4E"
"CLEC4GP1","PRNP_negative_cells",0.164610525332211,1.11574249026952,0.951131964937306,0.00766524987217483,1,"CLEC4GP1"
"CLEC7A","PRNP_negative_cells",0.104282991787778,0.731800163698427,0.627517171910648,0.00235448608272827,1,"CLEC7A"
"CLGN","PRNP_negative_cells",0.599549275117441,3.89401355738466,3.29446428226722,0.277817738209423,1,"CLGN"
"CLHC1","PRNP_negative_cells",0.389633636494577,2.83761455518553,2.44798091869095,0.0131628003424646,1,"CLHC1"
"CLIC1","PRNP_positive_cells",0.475441119197458,6.62675245775953,6.15131133856207,1.46811356557147e-22,1.91999892105437e-18,"CLIC1"
"CLIC4","PRNP_positive_cells",0.533902125736236,7.39444566024924,6.86054353451301,1.52243452167942e-25,1.99103986745234e-21,"CLIC4"
"CLINT1","PRNP_negative_cells",0.3431476714297,5.17211594072381,4.82896826929411,0.000193850521961264,1,"CLINT1"
"CLIP1","PRNP_negative_cells",0.0585058909176102,3.13030630998376,3.07180041906615,7.54461233941718e-10,9.86684401748979e-06,"CLIP1"
"CLIP2","PRNP_negative_cells",0.15812415852788,3.87579578801562,3.71767162948774,0.0020173335276985,1,"CLIP2"
"CLIP3","PRNP_negative_cells",0.0859917219687367,3.97846786686427,3.89247614489553,0.0731689095918272,1,"CLIP3"
"CLIP4","PRNP_negative_cells",0.337987169880943,2.66003868659062,2.32205151670968,0.0742804628906649,1,"CLIP4"
"CLK1","PRNP_negative_cells",0.40062056878646,8.90137759011646,8.50075702133,0.00751766006999528,1,"CLK1"
"CLK2","PRNP_negative_cells",0.48796972120967,3.43709593716751,2.94912621595784,0.493555278987493,1,"CLK2"
"CLK3","PRNP_negative_cells",0.2442865234856,5.03170337756585,4.78741685408025,0.000134704786687403,1,"CLK3"
"CLK4","PRNP_negative_cells",0.223774088267255,5.22793435162093,5.00416026335368,7.26342101192479e-08,0.000949910199939523,"CLK4"
"CLMN","PRNP_positive_cells",0.081950976075801,0.535188737642312,0.453237761566511,3.5660333555563e-08,0.000466365842239653,"CLMN"
"CLN3","PRNP_negative_cells",0.310559926409701,4.63428971349728,4.32372978708758,1.15346068696142e-08,0.000150849588640815,"CLN3"
"CLN5","PRNP_negative_cells",0.125836282283865,4.80785910291989,4.68202282063602,3.82041484087167e-09,4.99633852889197e-05,"CLN5"
"CLN6","PRNP_negative_cells",0.485613641524294,2.27274949301041,1.78713585148611,0.032323123159433,1,"CLN6"
