"","population","fc","mean.p","mean.np","pval","p.adj","gene"
"SMG9","PRNP_positive_cells",0.0342877419221099,0.282046340941347,0.247758599019237,9.43129101437949e-175,9.48976501866864e-171,"SMG9"
"ZNF230","PRNP_positive_cells",0.0818983363438373,0.177039235999858,0.0951408996560207,2.45994414881037e-87,2.475195802533e-83,"ZNF230"
"ZNF224","PRNP_positive_cells",0.0311246590670054,0.258960134245964,0.227835475178959,1.31212558098015e-124,1.32026075958223e-120,"ZNF224"
"AC084219.4","PRNP_positive_cells",0.0540711382297811,0.107644025333985,0.0535728871042036,1.08967179215813e-74,1.09642775726951e-70,"AC084219.4"
"ZNF234","PRNP_positive_cells",0.0456623002888029,0.101413922361786,0.0557516220729831,2.05782653447592e-81,2.07058505898968e-77,"ZNF234"
"ZNF226","PRNP_positive_cells",0.304085271540558,0.833384176796076,0.529298905255518,0,0,"ZNF226"
"ZNF227","PRNP_positive_cells",0.0937499142034167,0.286129440096176,0.19237952589276,1.51372677958987e-197,1.52311188562333e-193,"ZNF227"
"PVR","PRNP_positive_cells",0.0314006659251812,0.0972228866265523,0.0658222207013711,3.32064948866324e-82,3.34123751549295e-78,"PVR"
"BCL3","PRNP_positive_cells",0.0148598856848258,0.099793414524107,0.0849335288392812,6.07370330381246e-74,6.1113602642961e-70,"BCL3"
"BCAM","PRNP_positive_cells",0.0981089629155667,0.225401833833193,0.127292870917626,1.71050488583853e-177,1.72111001613073e-173,"BCAM"
"PVRL2","PRNP_positive_cells",0.0567496815454945,0.342915323332602,0.286165641787107,9.32321077613611e-203,9.38101468294815e-199,"PVRL2"
"TOMM40","PRNP_positive_cells",0.0755653118509977,0.657141912054672,0.581576600203675,4.48504051341776e-264,4.51284776460095e-260,"TOMM40"
"APOE","PRNP_negative_cells",0.20319826279634,3.62411019644202,3.42091193364568,0.566252670099287,1,"APOE"
"APOC1","PRNP_negative_cells",0.695229656425439,1.64781635860519,0.952586702179753,4.86177808320363e-18,4.89192110731949e-14,"APOC1"
"CLPTM1","PRNP_positive_cells",0.192564507799741,0.712522490196999,0.519957982397258,0,0,"CLPTM1"
"CLASRP","PRNP_negative_cells",0.0934010909574378,0.352177259767626,0.258776168810188,2.65073395073442e-93,2.66716850122897e-89,"CLASRP"
"GEMIN7","PRNP_positive_cells",0.156707234672842,0.370741625624977,0.214034390952136,9.18345286338421e-245,9.24039027113719e-241,"GEMIN7"
"MARK4","PRNP_negative_cells",0.0152625188918367,0.136744036925868,0.121481518034032,2.49787841423665e-64,2.51336526040492e-60,"MARK4"
"PPP1R37","PRNP_negative_cells",0.0514672237746801,0.266970490512978,0.215503266738298,3.59033790995148e-114,3.61259800499318e-110,"PPP1R37"
"TRAPPC6A","PRNP_positive_cells",0.115785013416354,0.443288743584476,0.327503730168123,4.60742371573623e-254,4.63598974277379e-250,"TRAPPC6A"
"ERCC2","PRNP_positive_cells",0.064296868165424,0.201296858588261,0.136999990422837,4.30039367121707e-154,4.32705611197862e-150,"ERCC2"
"PPP1R13L","PRNP_positive_cells",0.0630996384397047,0.148603751975989,0.0855041135362846,8.83915538599679e-93,8.89395814938997e-89,"PPP1R13L"
"CD3EAP","PRNP_positive_cells",0.0414809397600376,0.163747593055815,0.122266653295778,7.61566298753009e-121,7.66288009805277e-117,"CD3EAP"
"ERCC1","PRNP_positive_cells",0.0813015642936118,0.726625158011913,0.645323593718302,2.32123223245955e-278,2.3356238723008e-274,"ERCC1"
"FOSB","PRNP_positive_cells",0.128939755665033,1.4106521055046,1.28171234983957,7.50612532087014e-224,7.55266329785953e-220,"FOSB"
"VASP","PRNP_positive_cells",0.0387754287396834,0.244104341976472,0.205328913236789,5.01059481580601e-136,5.04166050366401e-132,"VASP"
"OPA3","PRNP_positive_cells",0.0133621802744591,0.170966785732838,0.157604605458379,1.09725715122909e-92,1.10406014556671e-88,"OPA3"
"EML2","PRNP_positive_cells",0.0308195445878193,0.220246052938688,0.189426508350869,2.81061926097951e-157,2.82804510039758e-153,"EML2"
"SNRPD2","PRNP_positive_cells",0.179657928935253,2.15241091679115,1.97275298785589,4.21481558872983e-182,4.24094744537996e-178,"SNRPD2"
"DMPK","PRNP_positive_cells",0.0629962529781616,0.226332315022264,0.163336062044102,3.65553574796072e-141,3.67820006959808e-137,"DMPK"
"DMWD","PRNP_positive_cells",0.0602083390782217,0.363911436806803,0.303703097728581,2.53083608554352e-174,2.54652726927389e-170,"DMWD"
"SYMPK","PRNP_negative_cells",0.110898785838461,0.664543330837962,0.553644544999501,1.72454677256083e-148,1.73523896255071e-144,"SYMPK"
"IRF2BP1","PRNP_positive_cells",0.0225000986296386,0.172663229430135,0.150163130800496,6.53485877344862e-108,6.575374897844e-104,"IRF2BP1"
"MYPOP","PRNP_positive_cells",0.0508688436779213,0.129740273430195,0.0788714297522734,8.3337286839408e-106,8.38539780178123e-102,"MYPOP"
"NOVA2","PRNP_negative_cells",0.0602761475568091,0.273354813970137,0.213078666413328,2.71779858030989e-88,2.73464893150781e-84,"NOVA2"
"HIF3A","PRNP_negative_cells",0.319607973118736,0.515805899099736,0.196197925981,2.19357597918132e-05,0.220717615025224,"HIF3A"
"PPP5C","PRNP_negative_cells",0.048020175078283,0.411628094826219,0.363607919747936,6.58667269174217e-147,6.62751006243097e-143,"PPP5C"
"CCDC8","PRNP_positive_cells",0.0459613817121493,0.0878451715713582,0.041883789859209,5.06903970930343e-79,5.10046775550111e-75,"CCDC8"
"PNMAL1","PRNP_negative_cells",0.00831060767890357,0.200689013373062,0.192378405694158,5.2486978916005e-95,5.28123981852842e-91,"PNMAL1"
"CALM3","PRNP_negative_cells",0.068163716786078,1.26744872522263,1.19928500843655,2.05431426764615e-183,2.06705101610555e-179,"CALM3"
"PRKD2","PRNP_positive_cells",0.00549797443854233,0.170470995936676,0.164973021498133,3.60272970019069e-108,3.62506662433187e-104,"PRKD2"
"STRN4","PRNP_negative_cells",0.0176034002014891,0.24162823631467,0.22402483611318,3.07180704106348e-104,3.09085224471808e-100,"STRN4"
"FKRP","PRNP_positive_cells",0.0202956267258634,0.125950355214546,0.105654728488682,5.38451521855473e-77,5.41789921290976e-73,"FKRP"
"AP2S1","PRNP_positive_cells",0.304126225381049,1.51067056477361,1.20654433939256,0,0,"AP2S1"
"ARHGAP35","PRNP_negative_cells",0.102802144272236,0.363168476936463,0.260366332664226,1.10563115588461e-102,1.1124860690511e-98,"ARHGAP35"
"TMEM160","PRNP_negative_cells",0.0830316820457347,1.05443682000813,0.971405137962394,2.62637199109484e-193,2.64265549743963e-189,"TMEM160"
"ZC3H4","PRNP_negative_cells",0.092165843586303,0.299780107991304,0.207614264405001,2.6977117545e-53,2.7144375673779e-49,"ZC3H4"
"SAE1","PRNP_positive_cells",0.0956284444286434,0.527127108905954,0.43149866447731,7.61021390912348e-258,7.65739723536005e-254,"SAE1"
"BBC3","PRNP_positive_cells",0.0601664277669881,0.234832967977394,0.174666540210406,1.71809008139423e-113,1.72874223989887e-109,"BBC3"
"INAFM1","PRNP_positive_cells",0.137042742651329,0.573954269148892,0.436911526497563,1.59842566012768e-212,1.60833589922047e-208,"INAFM1"
"MEIS3","PRNP_negative_cells",0.0153261224700681,0.140894758249686,0.125568635779618,2.35113219575914e-45,2.36570921537285e-41,"MEIS3"
"KPTN","PRNP_positive_cells",0.00569303591148446,0.168626128235678,0.162933092324194,4.27778321894182e-110,4.30430547489926e-106,"KPTN"
"NAPA","PRNP_positive_cells",0.0996130529326003,0.72068510639315,0.62107205346055,2.96215412975927e-266,2.98051948536378e-262,"NAPA"
"EHD2","PRNP_positive_cells",0.116859414685524,0.288053194018049,0.171193779332526,8.37350992854824e-180,8.42542569010524e-176,"EHD2"
"GLTSCR2","PRNP_positive_cells",0.29517205812669,1.50471175316382,1.20953969503713,1.21649051322946e-303,1.22403275441148e-299,"GLTSCR2"
"SEPW1","PRNP_positive_cells",0.315040137271459,2.4254795452619,2.11043940799044,2.90003457395996e-202,2.91801478831852e-198,"SEPW1"
"PLA2G4C","PRNP_positive_cells",0.0592716491732288,0.116854029078364,0.0575823799051348,3.67003340156067e-96,3.69278760865034e-92,"PLA2G4C"
"LIG1","PRNP_negative_cells",0.024064159461014,0.171680571540027,0.147616412079013,5.44960098948944e-78,5.48338851562428e-74,"LIG1"
"C19orf68","PRNP_negative_cells",0.0182788322841066,0.124255623823257,0.10597679153915,1.76697023358213e-52,1.77792544903034e-48,"C19orf68"
"CARD8","PRNP_positive_cells",0.000301255253106703,0.182331621779114,0.182030366526008,4.27112229931777e-94,4.29760325757354e-90,"CARD8"
"EMP3","PRNP_positive_cells",0.863688389196452,2.35573753640662,1.49204914721017,0,0,"EMP3"
"KDELR1","PRNP_positive_cells",0.430404845060521,1.31189190292348,0.881487057862961,0,0,"KDELR1"
"GRWD1","PRNP_positive_cells",0.0421789615524926,0.23366486940262,0.191485907850127,6.42055774586883e-171,6.46036520389322e-167,"GRWD1"
"CYTH2","PRNP_positive_cells",0.0555768283975908,0.566151779616951,0.51057495121936,8.03812175546696e-248,8.08795811035086e-244,"CYTH2"
"RPL18","PRNP_positive_cells",0.393526523132381,3.71866864742534,3.32514212429296,1.77054324191246e-185,1.78152061001232e-181,"RPL18"
"SPHK2","PRNP_negative_cells",0.0300033879170226,0.336505919568149,0.306502531651127,9.04724025872795e-123,9.10333314833206e-119,"SPHK2"
"DBP","PRNP_positive_cells",0.00247578651371591,0.149900734910331,0.147424948396615,4.14118099982237e-69,4.16685632202127e-65,"DBP"
"CA11","PRNP_positive_cells",0.0705895595742832,0.252147665454295,0.181558105880011,3.27314119202285e-155,3.29343466741339e-151,"CA11"
"BCAT2","PRNP_negative_cells",0.0360619141995132,0.285171802018901,0.249109887819388,1.39720967248135e-131,1.40587237245073e-127,"BCAT2"
"HSD17B14","PRNP_positive_cells",0.06710117400318,0.272312479292982,0.205211305289802,1.42727783975485e-117,1.43612696236133e-113,"HSD17B14"
"PLEKHA4","PRNP_positive_cells",0.180977391742672,0.679343532587777,0.498366140845105,8.83330230099337e-292,8.88806877525953e-288,"PLEKHA4"
"PPP1R15A","PRNP_positive_cells",0.29118036583151,1.66090518076067,1.36972481492916,2.94737847814607e-270,2.96565222471058e-266,"PPP1R15A"
"NUCB1","PRNP_positive_cells",0.210200124463712,0.884314503771856,0.674114379308145,0,0,"NUCB1"
"BAX","PRNP_positive_cells",0.184921423206997,1.03239030062354,0.847468877416544,7.7134110511014e-307,7.76123419961823e-303,"BAX"
"FTL","PRNP_negative_cells",0.114658299279568,4.82204617143487,4.70738787215531,4.19588650137425e-66,4.22190099768277e-62,"FTL"
"GYS1","PRNP_positive_cells",0.00402013445987892,0.129040790128336,0.125020655668457,1.38583729933106e-80,1.39442949058692e-76,"GYS1"
"RUVBL2","PRNP_positive_cells",0.181866679582288,0.840502189744071,0.658635510161783,0,0,"RUVBL2"
"SNRNP70","PRNP_negative_cells",0.145433053663345,1.29660386613253,1.15117081246919,3.52417706498975e-151,3.54602696279269e-147,"SNRNP70"
"LIN7B","PRNP_positive_cells",0.0211607326684492,0.126614359796792,0.105453627128343,1.07856068044621e-81,1.08524775666497e-77,"LIN7B"
"PPFIA3","PRNP_positive_cells",0.0118870715764843,0.201861374690167,0.189974303113683,9.63723932341517e-130,9.69699020722034e-126,"PPFIA3"
"TEAD2","PRNP_positive_cells",0.0160465883983886,0.144316556841763,0.128269968443374,2.89440674025887e-112,2.91235206204847e-108,"TEAD2"
"PIH1D1","PRNP_positive_cells",0.207617933906379,0.738969592010458,0.531351658104079,0,0,"PIH1D1"
"ALDH16A1","PRNP_negative_cells",0.00987277739696024,0.12795063936613,0.11807786196917,4.64572609636371e-73,4.67452959816117e-69,"ALDH16A1"
"RPL13A","PRNP_positive_cells",0.590199656047327,4.97496930404338,4.38476964799605,0,0,"RPL13A"
"RPS11","PRNP_positive_cells",0.22914136580418,3.31808258195634,3.08894121615216,7.91540331360423e-139,7.96447881414857e-135,"RPS11"
"FCGRT","PRNP_positive_cells",0.0696397979460706,0.507488052622472,0.437848254676401,2.55784723694058e-222,2.57370588980961e-218,"FCGRT"
"NOSIP","PRNP_positive_cells",0.117086629888055,0.663489961544289,0.546403331656234,1.42237154736561e-295,1.43119025095928e-291,"NOSIP"
"RRAS","PRNP_positive_cells",0.0331949643585274,0.102768067191922,0.0695731028333948,1.25911951557483e-87,1.26692605657139e-83,"RRAS"
"SCAF1","PRNP_negative_cells",0.00404985071707437,0.265670128913368,0.261620278196293,7.81633018351349e-137,7.86479143065127e-133,"SCAF1"
"IRF3","PRNP_positive_cells",0.0596797689819599,0.364918844771231,0.305239075789272,5.14559456212575e-196,5.17749724841093e-192,"IRF3"
"BCL2L12","PRNP_positive_cells",0.0407562077731768,0.175138216895116,0.134382009121939,1.5221613180138e-125,1.53159871818548e-121,"BCL2L12"
"PRMT1","PRNP_positive_cells",0.0771873970031293,0.942202282435241,0.865014885432112,1.1853165094108e-262,1.19266547176915e-258,"PRMT1"
"CPT1C","PRNP_positive_cells",0.0208061846271544,0.177567660316719,0.156761475689565,6.00817253960446e-105,6.04542320935e-101,"CPT1C"
"AP2A1","PRNP_positive_cells",0.00682782938434356,0.471797313993364,0.46496948460902,5.06792547061816e-205,5.09934660853599e-201,"AP2A1"
"FUZ","PRNP_positive_cells",0.0952348160944808,0.39569458107189,0.30045976497741,3.04752300374205e-227,3.06641764636525e-223,"FUZ"
"MED25","PRNP_positive_cells",0.0667986188051108,0.287424596518557,0.220625977713446,4.69467985819509e-184,4.7237868733159e-180,"MED25"
"PTOV1","PRNP_positive_cells",0.131432279884041,1.12314918389289,0.991716904008846,0,0,"PTOV1"
"PNKP","PRNP_negative_cells",0.0446019197303366,0.400314579323339,0.355712659593002,7.42729293476992e-165,7.47334215096549e-161,"PNKP"
"AKT1S1","PRNP_positive_cells",0.0322046759811033,0.402647028458164,0.370442352477061,2.51091072855967e-206,2.52647837507674e-202,"AKT1S1"
"TBC1D17","PRNP_negative_cells",0.0136939298290707,0.254330875224657,0.240636945395586,5.96371062681782e-120,6.00068563270409e-116,"TBC1D17"
"NUP62","PRNP_positive_cells",0.0163490436698898,0.358772572256692,0.342423528586802,5.58316990140661e-179,5.61778555479533e-175,"NUP62"
"ATF5","PRNP_negative_cells",0.184028064809816,0.484978058998282,0.300949994188466,2.93058114229084e-44,2.94875074537304e-40,"ATF5"
"VRK3","PRNP_positive_cells",0.106981507538879,0.426260188210175,0.319278680671295,9.12267365087392e-252,9.17923422750934e-248,"VRK3"
"NR1H2","PRNP_positive_cells",0.148613206780122,0.526307449440474,0.377694242660352,2.38795247127173e-294,2.40275777659362e-290,"NR1H2"
"FAM71E1","PRNP_positive_cells",0.0714643675014314,0.100897185729824,0.0294328182283928,5.01416493962061e-104,5.04525276224625e-100,"FAM71E1"
"EMC10","PRNP_positive_cells",0.128253567224931,1.00394293996124,0.875689372736309,7.63770390087898e-267,7.68505766506443e-263,"EMC10"
"JOSD2","PRNP_positive_cells",0.211170618868473,0.597628698211104,0.386458079342631,1.62415038197897e-294,1.63422011434724e-290,"JOSD2"
"LRRC4B","PRNP_negative_cells",0.0427653596532757,0.355803316362665,0.31303795670939,2.51588580340421e-124,2.53148429538532e-120,"LRRC4B"
"C19orf81","PRNP_positive_cells",0.0935597357834209,0.250141708284289,0.156581972500868,2.21641104802377e-162,2.23015279652152e-158,"C19orf81"
"CLEC11A","PRNP_positive_cells",0.129505857853209,0.595448247794428,0.465942389941219,1.07675391600719e-277,1.08342979028644e-273,"CLEC11A"
"C19orf48","PRNP_positive_cells",0.0316408564110237,0.513869539757198,0.482228683346174,4.46009662600234e-202,4.48774922508355e-198,"C19orf48"
"CTU1","PRNP_positive_cells",0.0385260330106976,0.0948783363789155,0.0563523033682179,8.91310276372862e-85,8.96836400086374e-81,"CTU1"
"IGLON5","PRNP_positive_cells",0.0255075815223737,0.103397954037994,0.0778903725156201,3.23603408983034e-81,3.25609750118729e-77,"IGLON5"
"ETFB","PRNP_positive_cells",0.392077696267268,1.29638095315713,0.904303256889862,0,0,"ETFB"
"CLDND2","PRNP_positive_cells",0.0828622230406677,0.172500737606073,0.0896385145654056,9.57833766228726e-136,9.63772335579344e-132,"CLDND2"
"ZNF577","PRNP_positive_cells",0.168395862825056,0.406432763116733,0.238036900291677,1.31048547775915e-258,1.31861048772125e-254,"ZNF577"
"ZNF649","PRNP_positive_cells",0.0807903650121828,0.211428784422244,0.130638419410061,5.12252279706694e-172,5.15428243840876e-168,"ZNF649"
"ZNF350","PRNP_positive_cells",0.077033185276396,0.272330590059313,0.195297404782917,2.47609847523268e-179,2.49145028577913e-175,"ZNF350"
"ZNF614","PRNP_positive_cells",0.0520602700089113,0.105704785216023,0.0536445152071112,9.16028935204892e-85,9.21708314603163e-81,"ZNF614"
"ZNF432","PRNP_positive_cells",0.0371964122298074,0.163236036712543,0.126039624482736,8.15022384428966e-110,8.20075523212425e-106,"ZNF432"
"ZNF836","PRNP_positive_cells",0.0430893008839569,0.163608644074755,0.120519343190798,8.31075414773923e-105,8.36228082345521e-101,"ZNF836"
"PPP2R1A","PRNP_positive_cells",0.36012469487922,1.51569691919367,1.15557222431445,0,0,"PPP2R1A"
"ZNF766","PRNP_positive_cells",0.056531840926943,0.246635374671923,0.19010353374498,4.85586701963129e-168,4.88597339515301e-164,"ZNF766"
"ZNF480","PRNP_positive_cells",0.195558615812105,0.386153020906435,0.19059440509433,3.03333886686992e-274,3.05214556784451e-270,"ZNF480"
"ZNF880","PRNP_positive_cells",0.0959779459848042,0.438892413487782,0.342914467502978,6.94736698106979e-236,6.99044065635243e-232,"ZNF880"
"ZNF528","PRNP_negative_cells",0.0522580702686666,0.279571480847717,0.22731341057905,4.65745025345409e-107,4.6863264450255e-103,"ZNF528"
"ZNF701","PRNP_negative_cells",0.00718915848595503,0.17827623003634,0.171087071550385,8.30378658583446e-84,8.35527006266664e-80,"ZNF701"
"ZNF83","PRNP_negative_cells",0.00480207585848369,0.484437031961623,0.47963495610314,1.53366794450088e-191,1.54317668575679e-187,"ZNF83"
"ZNF160","PRNP_negative_cells",0.0326803517836998,0.203053238957114,0.170372887173414,1.42447894281644e-75,1.4333107122619e-71,"ZNF160"
"ZNF415","PRNP_positive_cells",0.0189669735560031,0.125116062083234,0.106149088527231,1.27107074221969e-92,1.27895138082145e-88,"ZNF415"
"ZNF347","PRNP_negative_cells",0.026825852481792,0.139116269538478,0.112290417056686,9.31799868064079e-65,9.37577027246077e-61,"ZNF347"
"ZNF665","PRNP_positive_cells",0.050353604344782,0.145391757603679,0.0950381532588968,9.72291429743797e-103,9.78319636608208e-99,"ZNF665"
"ZNF677","PRNP_positive_cells",0.105186643244433,0.635032134762072,0.529845491517638,4.92305482464003e-256,4.9535777645528e-252,"ZNF677"
"ZNF331","PRNP_positive_cells",0.0658700239600413,0.324806281076227,0.258936257116185,1.52952488211624e-185,1.53900793638536e-181,"ZNF331"
"MYADM","PRNP_positive_cells",0.237494316454298,0.646001494607334,0.408507178153035,2.19747832948124e-279,2.21110269512403e-275,"MYADM"
"NDUFA3","PRNP_positive_cells",0.117517258319018,1.73047441011588,1.61295715179686,1.39821681061764e-231,1.40688575484347e-227,"NDUFA3"
"TFPT","PRNP_negative_cells",0.0812811226428895,0.31047385406676,0.22919273142387,4.21242397947242e-87,4.23854100814515e-83,"TFPT"
"PRPF31","PRNP_positive_cells",0.234869957968071,0.819851310849323,0.584981352881252,0,0,"PRPF31"
"CNOT3","PRNP_positive_cells",0.050652250421352,0.27101810643072,0.220365856009368,1.33873271069501e-170,1.34703285350132e-166,"CNOT3"
"LENG1","PRNP_positive_cells",0.0662383442458741,0.259459656676729,0.193221312430855,2.52488487336292e-167,2.54053915957777e-163,"LENG1"
"MBOAT7","PRNP_negative_cells",0.0353500471042053,0.360323481227337,0.324973434123132,1.20565743632885e-144,1.21313251243409e-140,"MBOAT7"
"TSEN34","PRNP_positive_cells",0.148832556375935,0.932564865128629,0.783732308752695,0,0,"TSEN34"
"RPS9","PRNP_positive_cells",0.518447321423273,3.84196044876094,3.32351312733767,0,0,"RPS9"
"TTYH1","PRNP_positive_cells",0.847807836181914,2.64035188093022,1.79254404474831,0,0,"TTYH1"
"LENG8","PRNP_negative_cells",0.174890763721793,0.651330095537976,0.476439331816183,3.55535108366004e-107,3.57739426037873e-103,"LENG8"
"RDH13","PRNP_positive_cells",0.0216674013960727,0.0998315845927605,0.0781641831966877,2.52932479533564e-67,2.54500660906672e-63,"RDH13"
"PPP1R12C","PRNP_negative_cells",0.0409367685805521,0.158533116143914,0.117596347563362,7.05832534911731e-58,7.10208696628184e-54,"PPP1R12C"
"DNAAF3","PRNP_positive_cells",0.146754481764724,0.224082884422763,0.077328402658039,2.92640625469378e-179,2.94454997347288e-175,"DNAAF3"
"SYT5","PRNP_positive_cells",0.0811330948442949,0.113265813910826,0.0321327190665306,5.02999541826472e-105,5.06118138985796e-101,"SYT5"
"PPP6R1","PRNP_positive_cells",0.000608148970300343,0.159692945687593,0.159084796717293,1.26843655980294e-95,1.27630086647372e-91,"PPP6R1"
"HSPBP1","PRNP_negative_cells",0.014705107346905,0.664094116800898,0.649389009453993,4.83914197360469e-224,4.86914465384104e-220,"HSPBP1"
"BRSK1","PRNP_negative_cells",0.0532455007275149,0.165416689284041,0.112171188556526,6.6300153892334e-45,6.67112148464665e-41,"BRSK1"
"KMT5C","PRNP_positive_cells",0.000316110214312437,0.254077868464908,0.253761758250596,1.7294760589996e-121,1.7401988105654e-117,"KMT5C"
"TMEM190","PRNP_positive_cells",0.355587357841427,0.482019350724742,0.126431992883315,4.6928194846066e-200,4.72191496541116e-196,"TMEM190"
"RPL28","PRNP_positive_cells",0.630124936557878,4.46826956981631,3.83814463325843,0,0,"RPL28"
"UBE2S","PRNP_negative_cells",0.0561048149368397,0.626914447447468,0.570809632510628,1.15082786346724e-151,1.15796299622073e-147,"UBE2S"
"ISOC2","PRNP_positive_cells",0.186021150149025,0.711917206948544,0.525896056799518,0,0,"ISOC2"
"NAT14","PRNP_positive_cells",0.119885541547462,0.414599238665823,0.294713697118361,1.29138893821057e-234,1.29939554962747e-230,"NAT14"
"ZNF579","PRNP_positive_cells",0.0360252345402007,0.143368182703135,0.107342948162934,2.89421537990883e-94,2.91215951526426e-90,"ZNF579"
"ZNF524","PRNP_positive_cells",0.107096623479978,0.259938038588713,0.152841415108735,8.44210075179959e-184,8.49444177646075e-180,"ZNF524"
"ZNF580","PRNP_positive_cells",0.162599167683876,0.617169349292085,0.454570181608209,0,0,"ZNF580"
"ZNF581","PRNP_positive_cells",0.0701671762227907,0.235126649221338,0.164959472998547,5.24738572387224e-153,5.27991951536025e-149,"ZNF581"
"CCDC106","PRNP_positive_cells",0.150581907226471,0.490197271390824,0.339615364164353,6.20984036747672e-286,6.24834137775507e-282,"CCDC106"
"U2AF2","PRNP_negative_cells",0.0839216725669573,0.535493606246918,0.451571933679961,2.07637387133594e-148,2.08924738933822e-144,"U2AF2"
"EPN1","PRNP_positive_cells",0.038868196733874,0.633791218170798,0.594923021436924,8.25776151514406e-260,8.30895963653795e-256,"EPN1"
"ZNF787","PRNP_positive_cells",0.0120678821207043,0.0996414850929572,0.0875736029722529,2.57095494785146e-61,2.58689486852814e-57,"ZNF787"
"ZNF444","PRNP_positive_cells",0.0473703979741363,0.337380391327739,0.290009993353603,4.3105784075641e-182,4.337303993691e-178,"ZNF444"
"ZSCAN5A","PRNP_positive_cells",0.048726962109949,0.182843541559443,0.134116579449494,3.49811703470215e-115,3.5198053603173e-111,"ZSCAN5A"
"ZNF582","PRNP_positive_cells",0.0657424085313492,0.12407183519165,0.0583294266603003,1.55514976005194e-134,1.56479168856426e-130,"ZNF582"
"ZNF582-AS1","PRNP_positive_cells",0.0495243951008082,0.163000147180791,0.113475752079983,9.96355280913982e-122,1.00253268365565e-117,"ZNF582-AS1"
"ZNF583","PRNP_negative_cells",0.0120871091833051,0.215405309249371,0.203318200066066,8.09151112466711e-98,8.14167849364004e-94,"ZNF583"
"ZNF667","PRNP_positive_cells",0.00328799418981612,0.177457134077834,0.174169139888018,2.92759577959998e-84,2.9457468734335e-80,"ZNF667"
"ZNF667-AS1","PRNP_positive_cells",0.022399686712846,0.773621463408372,0.751221776695526,6.93470967909884e-219,6.97770487910925e-215,"ZNF667-AS1"
"ZNF470","PRNP_negative_cells",0.000416196718338604,0.108594532690303,0.108178335971965,7.46811753307069e-63,7.51441986177573e-59,"ZNF470"
"ZNF71","PRNP_positive_cells",0.023132553688613,0.127391944756441,0.104259391067828,4.38718027717063e-81,4.41438079488909e-77,"ZNF71"
"PEG3","PRNP_positive_cells",0.0585416156418905,0.145565464491392,0.0870238488495013,9.59800593971143e-90,9.65751357653764e-86,"PEG3"
"ZNF264","PRNP_negative_cells",0.0212616681452076,0.168726000565349,0.147464332420142,7.01263901162126e-69,7.05611737349331e-65,"ZNF264"
"CTC-444N24.11","PRNP_positive_cells",0.0346259266364327,0.290615279826349,0.255989353189916,1.31182298063335e-149,1.31995628311327e-145,"CTC-444N24.11"
"TRAPPC2P1","PRNP_positive_cells",0.164852940604657,0.550245410862692,0.385392470258034,1.75731401086019e-289,1.76820935772752e-285,"TRAPPC2P1"
"ZNF548","PRNP_negative_cells",0.00250507560227475,0.120386239107162,0.117881163504887,1.63316410212594e-73,1.64328971955912e-69,"ZNF548"
"ZNF419","PRNP_positive_cells",0.0430557604810274,0.183658435728972,0.140602675247944,2.6329688499316e-108,2.64929325680118e-104,"ZNF419"
"ZNF773","PRNP_positive_cells",0.0599468221145479,0.126142650639475,0.0661958285249267,2.18381159218183e-103,2.19735122405335e-99,"ZNF773"
"ZNF530","PRNP_positive_cells",0.0446064106453837,0.120402096804833,0.075795686159449,4.54209044261461e-99,4.57025140335882e-95,"ZNF530"
"ZNF134","PRNP_positive_cells",0.0397058727815494,0.209533854178645,0.169827981397096,4.1580953598647e-139,4.18387555109586e-135,"ZNF134"
"ZNF211","PRNP_positive_cells",0.0293899976789544,0.133460636259632,0.104070638580677,1.96581209878406e-83,1.97800013379652e-79,"ZNF211"
"ZNF671","PRNP_positive_cells",0.0376446346396702,0.0837953362742485,0.0461507016345783,5.91680559108035e-81,5.95348978574505e-77,"ZNF671"
"ZNF776","PRNP_positive_cells",0.0419624497298534,0.163943464744131,0.121981015014277,5.9724889674268e-119,6.00951839902484e-115,"ZNF776"
"ZNF814","PRNP_negative_cells",0.0231022644840136,0.228973207750383,0.205870943266369,8.32877760132365e-100,8.38041602245186e-96,"ZNF814"
"ZNF418","PRNP_positive_cells",0.076054515655931,0.123307124734469,0.0472526090785377,9.15705571465927e-97,9.21382946009015e-93,"ZNF418"
"ZNF606","PRNP_negative_cells",0.00758104795608339,0.172731245379305,0.165150197423222,4.44057018292255e-82,4.46810171805667e-78,"ZNF606"
"ZNF274","PRNP_negative_cells",0.174644676530983,0.35569700120912,0.181052324678137,1.928060062247e-29,1.94001403463293e-25,"ZNF274"
"ZNF544","PRNP_positive_cells",0.0326795591216791,0.283561106781317,0.250881547659638,7.00990233641745e-140,7.05336373090323e-136,"ZNF544"
"CTD-3138B18.5","PRNP_positive_cells",0.0399706846109373,0.171139507046215,0.131168822435278,3.12133987519712e-111,3.14069218242334e-107,"CTD-3138B18.5"
"ERVK3-1","PRNP_positive_cells",0.0490120083065513,0.274586056142818,0.225574047836267,2.93455488078789e-171,2.95274912104877e-167,"ERVK3-1"
"LLNLR-245B6.1","PRNP_positive_cells",0.0478046921131843,0.601219253530414,0.55341456141723,1.86605465819667e-256,1.87762419707749e-252,"LLNLR-245B6.1"
"A1BG","PRNP_positive_cells",0.243914594248856,0.812036198906863,0.568121604658007,0,0,"A1BG"
