"","gene1","gene2","correlation","pvalue"
"8940","PRNP","LRRTM3",0.0344757244940648,0.000108473997854975
"8941","PRNP","DNAJC12",0.0845635259283153,1.93056144736492e-21
"8942","PRNP","SIRT1",0.0199963777040921,0.0247887705680166
"8943","PRNP","HERC4",-0.00174512130761004,0.844705759122185
"8944","PRNP","PBLD",0.0418578924953676,2.59757942637375e-06
"8945","PRNP","HNRNPH3",0.0552155285930723,5.56472939155692e-10
"8946","PRNP","RUFY2",0.0427142128353294,1.61411921991143e-06
"8947","PRNP","SLC25A16",0.0176459429451765,0.0476149984026891
"8948","PRNP","TET1",0.0120438076085477,0.176412873271689
"8949","PRNP","CCAR1",0.0732100943389906,1.89783925679767e-16
"8950","PRNP","STOX1",0.070151828837465,3.1765355003906e-15
"8951","PRNP","DDX50",0.0675337121303406,3.22748268289158e-14
"8952","PRNP","DDX21",0.0550146413077759,6.42273394389656e-10
"8953","PRNP","KIF1BP",0.0636406969138932,8.64787582452428e-13
"8954","PRNP","SRGN",-0.0452261383337052,3.79590635441788e-07
"8955","PRNP","VPS26A",0.0782170830852675,1.45883560455762e-18
"8956","PRNP","SUPV3L1",0.0254673265439557,0.00424987069988842
"8957","PRNP","HKDC1",0.0286445517631825,0.00130076295148573
"8958","PRNP","HK1",0.0083604456044054,0.348029521891925
"8959","PRNP","TSPAN15",0.0327247072663317,0.000238684951841068
"8960","PRNP","RP11-343J3.2",0.0492468875705908,3.18453403013887e-08
"8961","PRNP","C10orf35",0.0546475676260868,8.3358855236692e-10
"8962","PRNP","AIFM2",0.0209565218119984,0.0186485904492086
"8963","PRNP","TYSND1",0.0230899281229878,0.00954116558575441
"8964","PRNP","SAR1A",0.057143974759091,1.36939355336237e-10
"8965","PRNP","PPA1",0.137897898475535,1.5318245084055e-54
"8966","PRNP","LRRC20",0.000236631586023028,0.978810478825659
"8967","PRNP","EIF4EBP2",0.0218996091189423,0.0139567937207771
"8968","PRNP","PALD1",-0.00121014885800094,0.891955013125871
"8969","PRNP","SGPL1",0.0289628910600663,0.00114771528326045
"8970","PRNP","PCBD1",0.136773692230722,1.1214185881497e-53
"8971","PRNP","UNC5B",0.0128109593765769,0.150434045833886
"8972","PRNP","UNC5B-AS1",0.0186285760576682,0.0365182545239427
"8973","PRNP","SLC29A3",0.00854750239265497,0.337349632649348
"8974","PRNP","CDH23",0.0162601565101679,0.0679693378824732
"8975","PRNP","C10orf105",0.0773746451809665,3.38361273008566e-18
"8976","PRNP","C10orf54",0.0352626336398443,7.51960712270831e-05
"8977","PRNP","PSAP",0.131964354511204,4.63613825545333e-50
"8978","PRNP","CHST3",0.0066170839910774,0.457645312600438
"8979","PRNP","SPOCK2",0.0471395716502176,1.19648633143642e-07
"8980","PRNP","ASCC1",0.0473770239375499,1.03352336303489e-07
"8981","PRNP","ANAPC16",0.139027762347783,2.03680598883452e-55
"8982","PRNP","DDIT4",-0.0209774292218091,0.0185312051281926
"8983","PRNP","DNAJB12",0.0618161510275156,3.78259703491212e-12
"8984","PRNP","MICU1",0.0128353291328225,0.149659364489478
"8985","PRNP","MCU",0.00345622316678265,0.698061802538158
"8986","PRNP","P4HA1",0.0684309500728072,1.47235319920003e-14
"8987","PRNP","NUDT13",0.0246980794782536,0.00556086500324815
"8988","PRNP","ECD",0.0272890028541545,0.0021871221363821
"8989","PRNP","FAM149B1",0.0231359621039876,0.00939876390662037
"8990","PRNP","DNAJC9",0.00576271357850209,0.517742064310214
"8991","PRNP","MRPS16",0.0819380053061983,3.18722934310775e-20
"8992","PRNP","RP11-152N13.5",-0.00740611693114745,0.405806163832442
"8993","PRNP","CFAP70",0.0349909554373925,8.54083688198411e-05
"8994","PRNP","ANXA7",0.130431203519533,6.18114031087176e-49
"8995","PRNP","PPP3CB",0.030143734815235,0.000713877001114874
"8996","PRNP","USP54",-0.00414542581760589,0.641718643576979
"8997","PRNP","RP11-464F9.20",0.0187150636900215,0.035656803851077
"8998","PRNP","MYOZ1",0.0445902911747772,5.51586346516724e-07
"8999","PRNP","AGAP5",0.0288857457329744,0.00118319508048066
"9000","PRNP","SEC24C",0.0157529029647574,0.0770168753076583
"9001","PRNP","FUT11",0.00694403188661598,0.435727255778751
"9002","PRNP","CHCHD1",0.0939411993458901,4.21040139490253e-26
"9003","PRNP","ZSWIM8",-0.00703244082846232,0.429906128990878
"9004","PRNP","NDST2",0.0345093943410087,0.000106802920309128
"9005","PRNP","CAMK2G",0.106166812739619,6.47135203896503e-33
"9006","PRNP","PLAU",-0.00542428140902433,0.542628963934306
"9007","PRNP","VCL",0.0452219478120518,3.80532855975907e-07
"9008","PRNP","AP3M1",0.0426492030922317,1.67401447678879e-06
"9009","PRNP","ADK",0.0733687714948707,1.63444143029011e-16
"9010","PRNP","KAT6B",0.00180182449808826,0.839727209372379
"9011","PRNP","SAMD8",0.0270033839919174,0.00243346227225761
"9012","PRNP","VDAC2",0.124368376591367,1.28129799487048e-44
"9013","PRNP","COMTD1",0.0317542567425153,0.000363726807008233
"9014","PRNP","ZNF503",0.02898808217131,0.00113634434059684
"9015","PRNP","ZNF503-AS2",0.0365710974247541,4.02178349401543e-05
"9016","PRNP","RP11-399K21.13",0.0549436498717733,6.75577977749154e-10
"9017","PRNP","C10orf11",0.0861069640661937,3.56476950855654e-22
"9018","PRNP","KCNMA1",0.00466946524653024,0.600196587216774
"9019","PRNP","DLG5",-0.00310580387890658,0.727385340826481
"9020","PRNP","POLR3A",-0.0149509302251274,0.0933018855766858
"9021","PRNP","RPS24",0.194436784272162,1.33689936290973e-107
"9022","PRNP","LINC00856",0.0308328576549311,0.000536981350111729
"9023","PRNP","ZMIZ1",0.0345964838520188,0.000102592507637467
"9024","PRNP","PPIF",0.091000273815234,1.37641120918649e-24
"9025","PRNP","ZCCHC24",0.0419030600918584,2.53376838884383e-06
"9026","PRNP","EIF5AL1",0.0115102823357858,0.196359958535365
"9027","PRNP","NUTM2B-AS1",0.0505951447493369,1.32668296967897e-08
"9028","PRNP","RP11-182L21.6",0.0312649174140836,0.000447892029780531
"9029","PRNP","SFTPD",0.0213708866708406,0.0164395896655305
"9030","PRNP","TMEM254-AS1",0.0279699515871004,0.0016892092426811
"9031","PRNP","TMEM254",0.104216891017783,8.99126373013866e-32
"9032","PRNP","PLAC9",0.0394400411645804,9.48497763761452e-06
"9033","PRNP","ANXA11",0.0533561200387365,2.05850168279451e-09
"9034","PRNP","DYDC2",0.0317286299954848,0.000367739477700976
"9035","PRNP","FAM213A",0.146169018406721,3.97787987077567e-61
"9036","PRNP","TSPAN14",-0.000352936785014096,0.968400308624622
"9037","PRNP","GHITM",0.115596042821782,9.60238247033466e-39
"9038","PRNP","CDHR1",0.00764837843459144,0.3906220597372
"9039","PRNP","RGR",0.0165963479309475,0.0624689020462946
"9040","PRNP","CCSER2",0.0777018735959771,2.44299325411454e-18
